"gene","cell_type","Z_score","p_val"
"CTTN","Stromal",3.20881449895213,0.00133283453332795
"CXCL12","Stromal",0.0736015330032713,0.941327451289513
"DAPK3","Stromal",0.0484177180097178,0.961383338934757
"DNTTIP1","Stromal",0.059206674049412,0.952787493847423
"DST","Stromal",1.55033890666755,0.121060193666069
"EIF4EBP1","Stromal",0.0633467741468405,0.949490370145049
"ENAH","Stromal",0.905454678358858,0.365224559755973
"ERBB2","Stromal",1.3606834304897,0.17361375309628
"FBLIM1","Stromal",0.592411268998117,0.553575222046883
"FBLN1","Stromal",0.0826187387511394,0.934154700845768
"FSTL3","Stromal",0.50116769136594,0.616253110328502
"GJB2","Stromal",0.0722579205778503,0.942396651633044
"HDC","Stromal",0.00464357260112055,0.996294978429689
"IGF1","Stromal",0.559081011316087,0.576106433373409
"KARS","Stromal",0.0565818430972079,0.954878298479825
"LGALSL","Stromal",0.0652323894768833,0.947988972965928
"LPL","Stromal",0.522986499959735,0.600983647897032
"LUM","Stromal",0.0229112334906751,0.98172107971871
"MDM2","Stromal",1.53520351939427,0.124733844123568
"MEDAG","Stromal",0.0721582828589304,0.94247594404521
"MMP2","Stromal",0.455959422645452,0.648419157529636
"NARS","Stromal",1.32916471041683,0.183793634932169
"PDE4A","Stromal",0.0602078174469512,0.95199011958984
"PDGFRA","Stromal",0.383092943158903,0.701650851792438
"PDGFRB","Stromal",0.334417767508823,0.738064333901259
"PELI1","Stromal",2.2642154889553,0.023560864396031
"PIM1","Stromal",0.0715930572260225,0.942925765429355
"POLR2J3","Stromal",1.00251849055241,0.316093240664588
"POSTN","Stromal",1.32356080624065,0.185648949178258
"PTGDS","Stromal",0.0775707119428479,0.938169540643964
"PTN","Stromal",0.0711319492182105,0.943292740765168
"PTRHD1","Stromal",0.769761788777554,0.441441210042284
"QARS","Stromal",1.25219328605975,0.210499441878763
"RUNX1","Stromal",0.3293466596815,0.741893680133698
"SDC4","Stromal",0.741576316932666,0.458344077030202
"SERPINA3","Stromal",0.0048319205713096,0.99614470017904
"SMS","Stromal",0.250412377682539,0.802268458477533
"SQLE","Stromal",0.0695506705021109,0.944551301038522
"SVIL","Stromal",1.5497469533097,0.121202263676855
"TMEM147","Stromal",0.316607001785934,0.751541822257087
"TOMM7","Stromal",2.03802014187474,0.0415479185811801
"TRAPPC3","Stromal",0.0889946044480972,0.929086198133366
"TUBB2B","Stromal",0.0720260709320087,0.942581160125991
"ZEB1","Stromal",1.35598254289336,0.175104722500503
"ZEB2","Stromal",2.96883568602002,0.00298930396196355
"ACTG2","T_Cell_&_Tumor_Hybrid",0.0584236568459097,0.953411171515332
"ADAM9","T_Cell_&_Tumor_Hybrid",2.16111465954645,0.0306864834475435
"ANKRD28","T_Cell_&_Tumor_Hybrid",0.0829773324470753,0.933869563532253
"AR","T_Cell_&_Tumor_Hybrid",0.049902491538615,0.960200091818574
"BACE2","T_Cell_&_Tumor_Hybrid",1.2481741473433,0.211967289307693
"C2orf42","T_Cell_&_Tumor_Hybrid",1.85883376760468,0.0630507044883177
"CCDC6","T_Cell_&_Tumor_Hybrid",0.0540701124693307,0.956879304195718
"CCND1","T_Cell_&_Tumor_Hybrid",0.0692077906544622,0.944824221933459
"CCPG1","T_Cell_&_Tumor_Hybrid",0.065133181917832,0.948067961164858
"CD247","T_Cell_&_Tumor_Hybrid",0.0476395787534829,0.962003488539809
"CD3E","T_Cell_&_Tumor_Hybrid",3.77936538188757,0.000157228567781881
"CD3G","T_Cell_&_Tumor_Hybrid",0.0650782814024694,0.94811167269893
"CD8A","T_Cell_&_Tumor_Hybrid",0.067081983410475,0.946516436739219
"CD8B","T_Cell_&_Tumor_Hybrid",0.0617615002380355,0.950752763286989
"CEACAM6","T_Cell_&_Tumor_Hybrid",0.0429561832178014,0.965736462315675
"CYTIP","T_Cell_&_Tumor_Hybrid",0.0577028974277224,0.953985285730322
"DAPK3","T_Cell_&_Tumor_Hybrid",0.00785990186098215,0.993728770226495
"DSP","T_Cell_&_Tumor_Hybrid",0.0617659170022259,0.950749245934356
"ENAH","T_Cell_&_Tumor_Hybrid",0.0596831150987216,0.952408019958873
"ERBB2","T_Cell_&_Tumor_Hybrid",1.37331281889661,0.169655119179065
"FAM107B","T_Cell_&_Tumor_Hybrid",2.75342479273405,0.00589753185450008
"FASN","T_Cell_&_Tumor_Hybrid",0.0706593276750217,0.943668891701944
"GATA3","T_Cell_&_Tumor_Hybrid",0.0710757711919907,0.943337451179427
"GZMA","T_Cell_&_Tumor_Hybrid",0.0660345863183516,0.947350289636602
"HMGA1","T_Cell_&_Tumor_Hybrid",0.0383894991973688,0.969377133238418
"HOOK2","T_Cell_&_Tumor_Hybrid",0.00746843095574513,0.994041109642336
"IL2RG","T_Cell_&_Tumor_Hybrid",0.0620876158539675,0.950493059088277
"KARS","T_Cell_&_Tumor_Hybrid",0.0368385049656981,0.970613772349764
"KLF5","T_Cell_&_Tumor_Hybrid",0.0404489682844068,0.967735191123274
"KRT7","T_Cell_&_Tumor_Hybrid",0.0641705492785381,0.948834427318848
"KRT8","T_Cell_&_Tumor_Hybrid",0.0734031311104069,0.941485326053347
"LARS","T_Cell_&_Tumor_Hybrid",0.0510180495957467,0.959311137779554
"MDM2","T_Cell_&_Tumor_Hybrid",0.0619941766770578,0.950567469421594
"MYO5B","T_Cell_&_Tumor_Hybrid",0.77565194671755,0.437954519821576
"NARS","T_Cell_&_Tumor_Hybrid",0.0620837569230829,0.950496132141195
"OCIAD2","T_Cell_&_Tumor_Hybrid",0.055087481746323,0.956068769120574
"PCLAF","T_Cell_&_Tumor_Hybrid",0.0586310263816843,0.953245997704345
"PELI1","T_Cell_&_Tumor_Hybrid",0.0403266344542063,0.967832719821985
"POLR2J3","T_Cell_&_Tumor_Hybrid",0.0566396833511927,0.954832222524985
"PTRHD1","T_Cell_&_Tumor_Hybrid",0.0577001446480171,0.95398747847737
"QARS","T_Cell_&_Tumor_Hybrid",0.042391411998139,0.966186674429508
"RORC","T_Cell_&_Tumor_Hybrid",0.00895479574993876,0.992855202214386
"S100A14","T_Cell_&_Tumor_Hybrid",1.99362764043934,0.0461927624039923
"S100A4","T_Cell_&_Tumor_Hybrid",1.06436849624773,0.287161799495375
"SERHL2","T_Cell_&_Tumor_Hybrid",0.050868754860757,0.959430103271879
"SERPINA3","T_Cell_&_Tumor_Hybrid",0.0564685145539222,0.954968577234862
"SERPINB9","T_Cell_&_Tumor_Hybrid",4.31197905854818,1.61799761555962e-05
"SLAMF1","T_Cell_&_Tumor_Hybrid",0.353455594567033,0.723746913443322
"SLC5A6","T_Cell_&_Tumor_Hybrid",1.76137848755218,0.078174363628297
"SMS","T_Cell_&_Tumor_Hybrid",0.0620622739440534,0.950513240087748
"SQLE","T_Cell_&_Tumor_Hybrid",0.051898317650697,0.95860971479142
"TFAP2A","T_Cell_&_Tumor_Hybrid",2.10250435433075,0.0355091186200523
"THAP2","T_Cell_&_Tumor_Hybrid",0.0466681068400555,0.962777749692727
"TMEM147","T_Cell_&_Tumor_Hybrid",0.0596215813376749,0.952457029521277
"TOMM7","T_Cell_&_Tumor_Hybrid",0.0544395023890708,0.956585007146479
"TRAC","T_Cell_&_Tumor_Hybrid",0.0458748870845107,0.963409970301624
"TRAF4","T_Cell_&_Tumor_Hybrid",0.0497773176255707,0.960299842183418
"TUBA4A","T_Cell_&_Tumor_Hybrid",0.056367514845881,0.955049035192038
"TUBB2B","T_Cell_&_Tumor_Hybrid",0.0815134455327191,0.935033632472914
"USP53","T_Cell_&_Tumor_Hybrid",0.0568671173339218,0.954651048473169
"WARS","T_Cell_&_Tumor_Hybrid",0.0547560113559521,0.95633284564573
"ZNF562","T_Cell_&_Tumor_Hybrid",0.0637633851060883,0.949158633355817
