ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
0,17,19,11,14,1,16,37,1,0,0,0,3,1,57,3,9,7,2,4,0,6,4,22,0,1,7,3,2,0,2,4,1,20,17,71,1,93,3,12,7,6,0,1,10,10,0,14,53,15,26,11,17,0,1,5,6,64,7,20,2,3,28,24,2,5,9,2,1,5,7,1,24,5,46,3,65,19,1,0,2,5,1,5,14,13,2,11,0,1,4,2,10,16,29,199,14,6,25,2,25,6,5,1,19,2,48,32,69,0,0,1,52,3,14,0,8,31,2,9,13,10,1,3,1,4,7,0,35,1,48,2,11,9,3,5,1,2,1,10,14,12,3,4,3,1,0,0,3,55,41,4,13,23,1,0,8,1,7,86,0,11,68,8,28,2,3,11,1,1,18,1,15,2,4,3,12,14,4,28,4,0,1,3,0,1,0,1,6,5,9,25,11,2,8,78,45,4,7,5,11,0,78,3,18,3,0,0,10,2,2,41,9,39,65,1,6,13,9,3,44,33,3,2,5,5,13,5,6,20,25,0,3,12,9,3,13,59,0,0,5,17,20,4,3,5,1,11,1,65,7,24,3,41,5,9,4,10,2,3,9,18,7,16,7,36,6
0,14,5,1,0,0,5,5,1,0,1,0,2,2,1,1,1,7,1,3,1,2,0,7,0,1,2,1,1,0,3,1,1,5,2,3,0,16,1,0,0,3,1,0,0,0,0,1,4,1,4,6,1,0,0,0,1,1,0,3,2,0,2,3,1,2,1,3,1,0,3,0,3,0,10,2,6,2,0,1,0,1,0,0,3,3,0,1,0,4,2,1,0,10,3,20,5,1,2,0,3,3,3,0,1,2,2,3,8,0,0,0,11,1,2,0,0,1,1,1,1,2,0,0,1,2,1,0,2,2,0,1,1,2,2,1,5,0,1,1,0,0,1,0,0,1,0,2,0,3,5,1,1,1,0,0,3,3,0,35,0,3,4,0,6,0,3,3,2,0,4,3,2,0,0,1,4,1,5,2,0,3,1,3,1,4,0,2,2,0,4,7,6,3,1,10,43,2,3,0,1,1,2,0,3,4,2,0,1,0,1,12,0,4,2,1,6,4,3,0,8,1,0,0,1,3,4,1,0,6,6,1,0,3,2,0,4,3,0,4,1,6,3,1,0,0,0,3,1,4,3,6,0,0,0,3,0,0,1,0,4,5,11,2,8,11,5
0,13,12,5,4,2,10,4,1,2,0,1,2,1,7,0,6,15,1,2,0,3,0,5,1,0,2,4,1,0,0,10,0,4,21,6,0,41,5,1,2,5,0,1,0,0,0,2,14,2,9,12,0,0,0,1,2,4,1,7,1,2,21,11,0,2,2,2,0,1,5,4,14,0,28,3,8,5,1,0,0,2,2,1,5,7,0,8,0,2,1,1,0,10,14,66,2,0,14,2,8,2,2,0,5,3,4,22,25,1,0,2,21,5,5,3,5,2,1,4,4,4,3,4,0,9,5,1,6,0,4,3,4,1,4,4,0,0,0,9,2,3,1,0,0,0,0,1,0,24,17,0,9,6,0,0,5,3,2,94,0,8,18,3,4,0,0,15,0,5,11,0,5,3,0,2,6,2,1,7,1,3,0,2,0,4,0,1,1,11,16,7,3,2,7,22,60,0,3,1,10,3,12,0,4,2,0,0,3,1,3,11,3,9,24,2,0,1,0,1,31,4,2,5,1,1,0,3,0,3,10,0,0,7,6,0,9,25,0,5,0,10,6,2,3,3,4,12,1,23,23,6,1,13,7,3,2,5,1,2,6,6,2,8,5,8,7
0,10,21,5,3,1,3,3,0,0,0,0,0,0,10,0,4,0,1,2,0,0,11,7,0,0,0,1,0,4,0,5,0,3,15,6,1,35,6,1,1,2,0,1,4,2,0,3,11,2,6,4,3,1,0,1,6,8,1,4,1,1,6,9,1,2,2,1,0,0,4,0,3,0,14,1,19,5,1,0,1,0,1,5,11,12,1,5,0,1,0,0,0,7,9,48,3,0,7,0,3,4,2,1,2,1,3,4,9,0,0,1,6,1,6,1,9,1,1,0,3,3,1,2,0,0,3,2,10,0,11,0,2,7,3,4,0,1,3,2,1,0,0,15,6,1,2,6,8,28,10,0,4,9,0,0,4,4,2,53,0,3,4,1,6,0,1,1,0,1,14,0,1,7,4,9,52,0,0,3,0,1,0,1,0,3,1,0,3,5,1,2,4,1,2,28,17,0,5,0,10,1,17,0,5,1,0,0,6,0,0,9,3,14,6,1,1,1,5,0,23,6,1,12,2,2,0,0,5,5,7,0,0,4,3,1,6,19,0,2,1,4,6,3,1,4,0,3,1,20,0,9,0,6,1,4,1,6,1,0,3,2,0,4,0,3,1
1,17,10,5,2,0,0,13,0,0,0,0,3,1,5,0,13,10,0,0,0,2,0,1,0,1,3,8,0,1,0,0,0,3,16,8,0,6,9,2,5,20,0,2,3,1,1,4,17,1,18,21,7,0,0,0,10,12,5,1,0,0,1,1,0,1,1,0,0,1,4,0,3,0,17,5,18,9,1,1,0,4,3,4,1,4,1,1,0,2,1,1,2,2,3,24,11,0,6,2,0,5,3,2,26,2,17,2,4,0,0,1,3,5,6,1,5,0,1,6,2,2,0,0,0,2,8,1,5,1,11,5,5,3,3,1,1,0,0,2,0,1,0,1,1,0,0,0,0,3,4,3,6,4,0,1,9,2,2,56,3,0,47,3,3,0,0,1,0,0,8,0,10,9,0,1,2,2,1,2,2,1,1,0,0,2,0,0,4,7,4,14,5,2,4,21,22,2,4,3,4,0,17,0,2,1,1,0,2,0,0,15,2,15,5,2,2,0,2,1,5,7,0,1,5,2,3,1,1,3,4,0,0,3,1,0,3,3,0,0,2,5,2,0,0,1,0,2,0,16,2,0,0,10,0,3,3,4,0,1,5,7,1,6,1,24,1
2,27,15,11,2,4,8,8,1,0,3,2,3,0,10,3,7,53,0,7,0,4,1,12,0,2,2,9,0,1,3,10,0,5,20,4,0,41,9,3,3,7,2,0,2,4,1,4,9,2,15,12,7,1,0,1,5,1,0,11,17,0,13,14,0,4,7,12,0,1,4,0,8,0,15,4,26,9,3,1,0,5,6,8,4,8,1,0,0,1,0,2,4,11,21,78,7,4,14,1,6,2,4,0,23,0,18,10,28,0,0,2,18,0,2,1,8,6,0,4,2,4,2,6,0,5,11,0,9,1,24,9,5,9,4,4,0,2,0,5,0,1,1,1,0,2,0,0,0,24,22,0,10,10,1,1,5,1,3,56,1,3,54,6,11,0,0,4,2,2,13,3,5,7,0,2,12,7,5,18,0,1,1,5,0,1,0,0,2,4,8,13,24,4,2,24,35,4,7,1,11,2,13,5,9,2,4,3,3,0,0,14,1,7,27,1,15,6,5,6,19,9,0,3,3,3,7,3,3,6,5,1,3,2,8,0,13,39,1,10,0,6,11,5,1,3,0,8,0,19,0,16,2,14,3,10,2,10,0,2,5,10,11,11,3,19,6
1,14,7,3,7,1,6,7,0,1,0,0,0,0,29,1,2,1,1,4,0,2,10,6,1,1,4,0,1,0,1,3,0,11,6,7,0,35,5,2,3,3,1,0,6,3,1,0,12,3,12,7,1,3,0,1,2,2,0,12,2,0,29,18,1,2,4,0,0,0,7,2,16,1,21,0,39,7,0,0,0,2,1,4,12,2,1,2,0,3,1,0,5,9,19,108,1,8,15,2,3,0,7,8,4,0,35,10,29,0,0,0,21,0,6,0,2,1,0,1,5,2,0,1,0,7,2,0,9,1,15,0,10,0,5,3,0,0,4,3,0,1,2,2,1,2,0,0,0,22,20,0,5,4,1,0,3,1,1,28,1,6,24,3,5,1,2,21,0,0,2,0,6,2,5,0,5,2,0,7,0,1,1,3,0,2,2,1,1,15,4,7,4,2,5,26,24,0,4,0,2,0,9,0,5,1,0,0,1,1,0,16,6,6,13,2,3,6,4,6,19,5,1,5,2,1,2,2,5,5,4,0,0,2,3,2,10,22,0,1,1,9,3,3,0,1,0,4,1,18,3,8,0,13,4,9,5,1,1,1,2,9,1,8,5,8,6
1,32,16,8,1,0,2,3,1,0,2,1,0,3,4,2,3,2,0,1,0,1,0,6,0,0,4,0,2,1,0,9,0,5,13,3,0,39,5,0,1,1,0,1,1,2,0,0,5,1,8,3,3,0,1,0,0,5,0,3,0,2,5,4,0,2,3,0,0,0,2,0,6,0,15,2,9,6,0,1,0,5,1,3,11,13,0,2,0,1,1,0,1,8,6,65,3,2,8,0,6,5,2,0,2,4,5,9,32,0,0,0,18,2,6,0,7,6,0,1,1,3,2,3,0,1,3,0,3,0,10,1,1,1,3,1,0,0,3,0,1,0,0,3,1,2,0,8,7,19,9,1,5,6,0,0,0,3,0,35,0,4,9,4,18,0,0,10,1,2,7,0,1,3,0,2,21,3,0,14,0,0,2,2,0,1,1,0,3,0,7,3,4,0,3,16,24,1,4,1,6,1,16,2,7,4,0,1,0,0,1,11,2,7,38,0,2,4,1,0,14,5,2,6,1,3,2,2,0,5,3,0,1,1,2,0,5,21,0,0,1,5,4,1,0,2,1,2,3,19,7,3,1,4,1,4,2,5,1,0,2,2,4,5,3,11,2
2,6,5,4,0,0,21,0,0,0,0,0,4,0,16,0,1,0,0,4,0,1,0,8,0,0,0,0,0,1,1,0,0,1,2,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,17,0,1,5,0,0,0,0,0,8,0,1,1,0,0,2,0,2,1,0,0,4,7,0,2,1,0,1,0,1,7,10,70,0,2,2,0,11,0,0,0,1,2,0,11,50,0,0,1,37,0,1,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,8,1,0,1,0,1,25,22,0,6,1,0,0,0,1,0,8,0,3,2,3,5,0,0,9,0,0,1,0,1,0,0,1,3,7,2,5,0,0,2,2,0,9,0,0,0,1,2,0,0,0,0,5,6,1,0,1,0,0,0,2,6,1,0,0,3,0,3,13,2,3,40,0,2,5,0,1,24,0,2,1,1,0,0,1,1,0,6,0,0,0,3,2,2,7,0,1,0,3,3,3,0,0,0,2,0,4,8,10,0,0,0,2,2,2,2,0,4,10,0,1,0,1,5
2,94,56,9,7,0,22,11,1,0,2,0,2,11,42,3,2,22,2,8,1,5,1,32,5,3,4,6,2,3,1,34,1,22,12,28,1,124,13,3,4,12,0,0,8,6,1,12,32,11,34,17,15,0,0,2,3,10,1,25,7,2,38,33,0,12,9,4,0,1,1,2,28,4,23,9,44,14,3,0,5,4,3,15,36,40,0,5,0,2,6,5,13,28,58,197,10,14,25,1,25,5,4,3,11,6,15,35,51,3,1,3,57,1,11,0,10,15,3,7,6,7,0,1,1,3,9,1,17,2,31,4,13,11,14,5,4,2,9,16,5,4,2,30,14,3,5,10,13,113,59,1,14,11,3,1,9,1,5,66,0,16,61,5,33,0,5,20,0,0,12,4,5,8,4,12,68,13,1,38,0,7,1,6,1,12,2,1,6,3,4,16,15,5,7,49,35,3,7,1,15,3,49,5,14,2,5,2,7,3,2,36,16,30,41,4,15,17,10,12,87,16,5,2,5,5,9,4,9,15,19,0,0,12,11,0,23,72,0,10,7,9,27,2,0,7,4,25,0,59,16,23,1,15,7,13,1,13,4,3,9,28,11,13,12,37,14
10,18,16,11,2,3,15,7,1,0,2,4,0,1,8,1,6,5,1,5,0,5,0,8,0,0,2,7,1,0,1,4,2,8,16,2,0,83,9,2,6,6,0,0,0,2,0,4,8,4,13,14,1,0,0,1,1,0,2,13,1,3,20,34,1,4,2,0,1,0,4,0,16,0,24,3,15,6,2,0,2,1,0,8,14,10,0,6,0,3,7,4,12,11,25,138,6,4,12,1,16,3,6,6,4,2,33,12,49,1,0,2,44,2,5,1,1,1,1,4,7,9,0,4,4,4,11,3,10,0,7,3,7,8,2,7,2,0,3,1,0,0,1,5,1,2,0,2,1,72,46,0,5,22,0,3,6,2,2,53,1,10,39,5,12,2,0,5,6,0,3,1,4,8,0,2,11,9,4,15,0,2,0,2,1,3,0,0,3,9,6,10,6,3,7,23,22,1,3,0,11,2,5,3,6,1,1,1,3,0,1,24,12,14,61,0,8,8,1,8,35,7,0,5,3,0,6,0,0,3,6,2,0,6,4,1,17,47,0,8,1,16,23,7,3,1,1,5,0,33,6,16,1,8,10,5,3,3,2,1,3,12,2,4,7,15,4
1,44,20,7,1,2,5,5,0,1,0,3,1,2,38,0,1,21,2,8,5,7,4,24,0,1,0,7,2,0,3,6,0,8,23,10,2,63,13,0,2,1,0,1,1,2,0,5,9,3,5,13,7,0,1,4,0,2,3,16,3,0,37,36,1,2,6,0,0,2,16,2,15,0,22,6,17,7,2,1,1,6,2,4,15,7,1,3,1,1,6,1,14,22,49,161,6,4,14,3,8,3,8,4,16,3,7,13,28,0,2,3,29,10,6,4,5,2,1,0,5,6,0,3,1,6,4,2,9,2,14,0,2,5,2,5,4,0,7,7,4,5,0,1,1,0,0,1,1,45,33,1,10,10,0,1,3,8,4,98,0,22,18,5,18,1,7,34,1,0,17,1,2,2,1,0,10,7,2,32,2,1,0,3,1,15,3,0,6,16,29,13,2,3,9,39,82,0,3,1,22,6,9,4,8,4,2,0,7,1,1,35,14,11,23,3,2,7,6,5,38,16,0,7,1,3,4,1,5,6,13,2,2,10,7,1,10,85,1,7,4,30,21,4,3,5,0,13,1,30,2,14,4,13,4,8,7,6,1,0,4,8,0,8,8,12,8
1,32,16,6,8,0,13,12,0,0,1,2,4,1,25,1,17,15,0,6,1,0,2,12,1,2,3,6,0,0,4,9,0,18,20,32,1,79,6,0,2,8,0,0,9,8,1,5,31,5,19,11,9,4,2,0,1,28,4,12,4,0,21,38,2,8,9,5,0,0,2,1,20,1,22,1,34,20,1,0,0,8,2,3,5,14,2,5,0,0,3,3,3,15,24,116,4,7,22,0,9,2,2,2,16,2,20,14,38,3,1,0,25,3,13,16,8,24,2,4,12,4,1,3,2,0,11,2,28,0,28,0,5,12,8,2,1,1,1,7,14,16,0,3,2,1,0,1,1,62,30,2,23,8,2,4,5,1,2,63,1,9,47,7,26,2,0,39,5,0,25,1,2,2,0,2,6,7,3,26,3,1,1,7,0,2,1,1,6,6,7,12,8,1,8,36,59,0,15,3,8,2,49,3,12,0,3,0,10,0,0,15,9,33,36,4,1,7,2,9,43,8,0,6,5,3,8,1,2,12,9,1,0,3,8,0,13,47,0,5,5,19,11,6,2,9,2,5,0,42,6,4,2,32,5,8,6,12,3,4,11,20,6,14,5,23,4
1,3,3,0,0,0,0,3,0,0,1,0,0,0,1,1,4,3,0,0,0,0,0,2,1,0,4,8,0,0,0,1,0,2,0,2,0,3,0,0,1,1,0,2,2,1,0,1,0,0,13,11,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,8,3,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,1,1,8,2,0,6,0,1,0,0,0,16,0,7,0,3,0,0,0,1,4,1,0,4,0,0,1,2,0,1,1,0,1,22,1,0,0,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,1,0,0,12,0,1,22,1,4,0,0,0,0,0,2,0,0,2,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,2,14,1,2,0,2,0,6,0,4,1,0,0,0,0,0,4,0,0,2,0,0,1,0,0,5,2,0,0,1,0,1,0,0,6,2,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,4,1,0,1,0,1,1,0,1,0,0,1,3,0,1,1,5,0
1,12,25,2,6,1,2,9,1,0,0,1,3,4,6,1,3,23,3,2,4,4,0,10,6,2,3,4,0,0,1,11,0,19,13,4,0,16,9,8,2,12,0,0,4,1,1,1,12,3,25,6,5,1,1,0,4,0,0,2,24,0,8,3,0,0,1,11,0,0,2,0,11,1,33,3,15,6,0,0,0,4,0,4,6,13,0,4,0,1,1,2,1,4,4,47,6,2,11,1,2,9,3,2,24,6,18,4,16,1,0,5,10,3,7,0,14,3,0,4,1,4,2,1,6,2,7,1,12,0,44,2,9,19,3,2,8,1,1,2,1,2,0,2,0,0,3,1,1,9,3,0,10,12,2,3,8,1,2,71,0,3,40,5,10,3,1,4,2,0,13,6,5,2,2,1,8,0,9,4,0,1,0,1,0,5,1,0,2,7,7,11,20,7,3,22,91,8,11,1,4,2,17,3,4,5,4,0,2,1,1,10,5,10,13,1,7,6,9,0,12,7,3,0,1,3,13,2,1,4,7,0,0,2,3,2,11,7,2,10,0,9,11,1,1,3,0,7,4,16,0,14,0,7,1,5,7,5,0,5,2,10,4,7,4,11,1
1,5,1,3,0,0,0,6,1,0,2,1,0,1,2,0,0,1,0,0,0,2,0,7,0,0,4,4,0,0,0,2,0,1,13,1,0,4,1,0,29,8,0,0,0,1,1,2,2,1,13,10,0,0,0,0,2,1,0,0,2,0,1,2,0,1,0,2,0,0,2,0,2,0,17,2,7,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,3,2,4,0,1,0,3,1,5,5,0,22,5,6,2,3,0,0,1,0,7,0,0,2,0,2,1,3,0,0,2,4,3,1,2,1,0,2,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,1,5,0,0,2,0,0,34,0,0,14,0,20,1,0,0,0,0,2,1,0,4,0,0,0,1,1,7,0,1,0,0,0,0,0,1,0,3,13,7,8,1,1,11,21,1,0,2,3,0,3,0,3,0,0,0,2,1,0,3,1,1,3,1,3,1,1,0,6,9,0,1,0,0,2,0,1,1,2,1,0,3,3,0,3,1,0,1,0,1,1,2,1,1,1,2,0,7,1,1,1,3,3,2,0,4,0,2,2,7,3,2,5,20,0
0,17,27,5,11,1,1,21,1,0,1,0,0,5,5,1,18,7,0,0,1,1,2,4,3,1,3,6,0,0,0,7,1,5,6,4,0,21,4,5,2,7,0,7,2,1,1,1,9,2,22,17,0,1,1,3,5,7,5,4,9,0,4,5,0,0,0,2,4,3,2,4,2,4,12,5,17,4,2,0,0,1,1,2,2,10,0,1,0,5,1,0,0,3,1,22,1,1,10,1,3,3,0,2,39,2,35,3,4,3,0,5,0,1,15,0,7,5,1,12,3,11,0,0,1,1,13,0,9,0,5,1,18,6,0,5,2,0,0,0,1,0,2,0,0,0,0,1,1,4,5,0,6,4,1,2,8,1,0,18,1,2,65,4,6,2,2,0,0,0,8,3,9,4,2,1,4,0,1,13,1,2,1,3,0,1,2,2,1,0,10,10,7,3,4,25,22,0,0,0,6,1,26,2,3,3,6,1,1,0,1,8,0,6,13,0,0,2,3,0,8,9,1,3,1,4,12,2,2,8,10,0,1,1,3,0,3,2,2,7,3,3,4,1,2,2,3,2,0,21,0,1,2,7,1,4,1,4,0,5,1,12,1,6,6,21,3
0,21,33,13,2,1,23,17,1,3,7,1,4,3,28,3,6,6,2,10,0,4,0,25,0,1,2,3,0,1,2,11,0,15,3,5,0,105,5,2,1,2,0,0,0,1,2,4,6,2,14,7,2,0,0,0,2,19,2,14,7,2,30,15,0,4,6,0,0,1,3,0,26,0,3,2,7,2,3,0,1,4,0,13,21,8,1,1,4,1,1,2,12,9,32,155,3,5,10,1,13,0,0,1,6,3,13,29,54,1,1,0,68,2,7,0,1,11,4,2,3,3,0,13,2,1,11,0,8,0,2,1,5,9,8,3,2,0,6,1,5,4,1,6,1,4,0,4,4,76,40,0,11,6,1,0,6,4,0,23,2,10,25,4,17,0,0,31,4,0,3,1,5,1,0,3,6,6,0,18,1,2,0,1,0,11,2,0,3,1,12,13,16,1,2,27,21,4,2,3,5,2,8,2,6,3,1,1,2,0,5,20,14,17,65,3,4,8,0,3,59,16,18,0,5,0,11,2,5,5,20,7,1,6,5,3,7,79,0,3,1,10,28,7,0,7,2,12,0,27,15,16,0,6,7,11,5,5,4,0,7,14,13,3,2,27,7
1,16,19,6,6,0,9,15,1,0,2,1,3,0,16,2,4,0,1,3,0,1,1,7,0,0,0,5,0,0,3,1,0,8,4,8,0,73,6,4,0,6,0,0,7,3,0,2,16,2,20,10,10,0,3,5,5,2,0,11,4,1,29,39,1,1,5,0,0,0,1,1,16,0,8,9,24,6,3,0,1,5,2,4,17,5,0,3,0,0,1,0,3,9,35,145,5,4,15,1,14,0,0,2,31,1,22,19,27,1,2,3,33,0,6,1,6,8,0,10,3,15,1,1,0,5,7,0,13,0,34,2,5,3,3,0,1,4,0,14,1,1,0,0,1,0,0,2,2,44,39,1,4,7,0,0,5,0,2,24,1,18,42,3,25,0,1,18,5,0,1,0,8,9,0,0,3,8,0,20,1,1,0,2,0,9,0,0,2,0,1,2,3,2,1,26,13,3,4,0,3,1,26,1,6,0,0,0,3,0,2,22,8,9,51,1,5,7,2,14,30,13,0,3,1,4,1,4,1,7,12,0,1,3,6,0,5,73,0,3,0,6,11,3,1,2,3,14,1,20,5,9,0,21,4,4,5,12,1,1,5,11,0,7,2,10,2
0,38,7,5,7,0,6,10,0,1,2,2,1,7,11,2,1,30,0,2,1,3,1,8,2,0,3,3,1,0,0,23,1,3,14,5,2,33,6,1,1,4,0,1,3,2,0,3,11,8,14,9,5,0,1,2,2,4,1,12,16,2,9,13,0,2,6,12,0,0,6,1,11,1,19,1,24,6,0,0,1,0,1,2,5,6,1,2,2,2,0,1,1,9,12,48,8,1,10,0,8,3,1,0,13,5,14,9,7,0,0,1,16,1,15,2,8,9,0,4,5,8,0,4,1,1,9,0,8,1,19,1,3,17,3,6,3,0,2,7,0,6,0,1,2,0,0,1,3,27,16,0,9,16,2,1,7,6,2,52,0,3,37,7,12,1,1,8,0,1,8,5,4,1,0,8,11,0,5,7,3,4,0,1,0,3,0,0,4,4,12,7,26,2,3,23,30,3,3,1,9,2,30,0,4,4,9,2,2,1,1,18,6,21,22,2,3,3,1,2,23,5,0,4,4,6,4,2,9,7,9,7,0,5,4,3,6,17,1,14,2,10,11,2,3,3,3,3,0,36,1,11,0,13,2,7,2,10,0,3,5,10,5,6,5,18,7
6,24,17,5,2,1,8,3,0,1,0,0,1,3,14,1,0,13,1,3,0,3,0,10,14,2,4,3,3,0,0,7,0,12,18,4,1,66,10,6,2,5,0,0,0,3,0,1,14,4,7,5,3,1,0,2,3,3,1,5,5,0,21,13,1,0,6,5,1,0,0,0,16,0,31,6,12,7,1,1,3,3,5,10,15,26,0,1,0,0,6,1,4,10,32,104,3,3,5,1,15,3,7,1,5,1,21,10,39,0,2,6,33,2,4,0,3,1,1,3,1,2,2,6,1,4,3,0,2,3,10,2,4,6,3,3,5,1,2,7,1,1,0,10,3,1,2,4,1,49,25,0,12,3,1,0,1,2,1,83,2,10,20,2,5,1,3,14,1,0,24,4,2,5,1,0,7,9,1,11,0,0,1,2,1,7,1,2,0,11,10,8,9,2,5,19,32,3,2,1,5,1,15,1,7,4,2,1,4,0,3,24,5,9,64,1,5,4,5,2,46,11,4,3,2,1,8,0,5,6,4,0,0,9,9,3,6,42,0,5,3,13,6,1,2,1,2,8,0,33,3,12,3,9,5,8,4,6,2,1,2,18,9,15,11,11,1
0,24,10,7,4,1,1,8,0,1,2,4,0,3,1,0,0,29,0,0,0,4,0,8,14,1,5,9,1,1,0,8,2,2,9,9,0,11,9,2,0,7,0,0,11,2,1,5,22,3,13,5,8,3,0,2,3,3,3,1,13,0,3,1,0,0,1,12,0,0,6,0,10,0,26,0,29,11,0,3,1,1,1,1,2,7,0,1,1,5,2,0,0,2,3,22,3,0,7,0,2,7,9,0,8,7,12,8,1,0,0,3,6,0,6,5,10,11,0,4,1,4,0,9,2,7,6,1,16,1,33,0,2,3,2,3,4,0,0,5,2,2,3,0,0,1,0,0,1,0,3,0,6,8,1,1,6,1,3,26,3,1,26,2,9,2,0,1,0,0,1,1,6,0,0,1,12,0,1,4,2,4,0,3,2,0,0,0,2,4,24,3,22,4,7,16,21,4,7,0,7,0,30,3,8,1,4,1,0,0,1,14,1,10,5,2,10,3,9,0,5,9,1,0,1,8,4,1,1,12,2,3,1,3,1,0,6,1,0,5,3,2,2,0,0,1,1,5,0,20,2,6,0,17,0,5,2,9,1,0,8,6,15,12,3,15,2
3,29,18,6,7,1,13,0,1,1,1,5,1,1,35,2,4,10,1,4,0,7,2,9,1,0,1,1,0,1,2,9,1,10,7,17,0,67,8,0,1,2,1,1,4,2,0,4,6,1,8,3,5,0,0,0,2,1,1,9,6,0,39,23,1,6,6,2,0,0,5,0,16,1,14,3,18,5,1,1,2,1,0,15,16,17,0,4,0,3,5,0,0,13,19,152,6,10,7,2,22,2,3,0,2,0,3,14,46,2,0,0,34,4,4,0,2,2,1,1,9,1,1,4,1,2,2,0,4,2,12,0,0,4,2,4,3,0,2,3,4,6,1,8,3,1,0,6,2,46,32,2,7,5,1,3,7,4,0,34,0,10,13,3,21,0,1,19,0,4,10,4,0,1,4,3,7,4,2,13,1,7,2,1,0,5,0,1,4,8,4,9,9,2,3,22,26,0,5,0,5,2,14,3,6,1,2,0,8,0,3,12,7,4,63,1,3,7,0,1,77,10,3,1,6,3,2,1,11,5,6,0,0,8,9,6,7,37,0,3,0,10,10,2,2,2,0,11,0,29,3,13,0,5,4,5,3,8,0,0,3,10,4,11,3,10,4
