ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,BTNL9,C15orf48,C1QA,C1QC,C2orf42,C5orf46,C6orf132,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD14,CD163,CD19,CD1C,CD247,CD27,CD274,CD3D,CD3E,CD3G,CD4,CD68,CD69,CD79A,CD80,CD83,CD86,CD8A,CD8B,CD9,CD93,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLDN4,CLEC14A,CLEC9A,CLECL1,CRISPLD2,CTLA4,CTTN,CX3CR1,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DERL3,DMKN,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EDN1,EDNRB,EGFR,EIF4EBP1,ELF3,ENAH,EPCAM,ERBB2,ERN1,ESR1,FAM107B,FAM49A,FASN,FBLIM1,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMB,HAVCR2,HDC,HMGA1,HOOK2,HOXD8,HOXD9,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT14,KRT15,KRT16,KRT23,KRT5,KRT6B,KRT7,KRT8,LAG3,LARS,LDHB,LGALSL,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MEDAG,MKI67,MLPH,MMP1,MMP12,MMP2,MMRN2,MNDA,MRC1,MS4A1,MYH11,MYLK,MYO5B,MZB1,NARS,NKG7,NOSTRIN,NPM3,OCIAD2,OXTR,PCLAF,PCOLCE,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PIM1,POLR2J3,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A14,S100A4,SCD,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC25A37,SLC5A6,SMAP2,SMS,SOX17,SPIB,SQLE,SRPK1,STC1,SVIL,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,TYROBP,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
2,26,14,7,12,1,1,30,0,0,2,1,5,1,3,2,10,4,2,0,0,3,0,22,2,2,12,15,1,1,0,6,0,8,9,21,0,18,13,6,10,12,0,0,14,2,3,10,38,6,50,29,30,1,1,0,11,4,2,3,1,0,3,10,1,0,0,2,1,1,5,15,10,0,29,7,60,18,0,2,0,1,1,3,0,9,2,6,0,2,4,2,0,6,4,37,22,1,31,2,1,2,6,3,17,2,45,7,3,1,3,2,6,3,15,0,30,14,3,4,2,4,2,2,0,2,20,4,32,0,53,4,16,14,0,1,2,2,4,40,0,4,0,0,0,1,0,0,1,4,2,3,9,20,3,2,9,2,7,45,1,3,95,10,9,0,2,0,0,0,5,2,6,15,1,5,20,0,5,5,1,1,1,3,0,0,0,0,3,6,8,23,7,1,6,40,28,4,18,2,13,1,51,3,8,4,2,0,3,1,0,17,1,35,1,2,8,2,7,2,14,16,0,2,4,7,13,6,2,23,12,0,0,4,5,0,7,2,0,8,6,5,11,0,2,2,2,6,0,38,4,4,5,54,1,8,0,12,0,1,3,20,6,11,5,34,5
6,28,19,9,6,4,5,15,2,0,1,1,5,3,30,3,11,8,0,12,2,5,6,20,1,0,7,24,3,0,2,19,1,19,26,11,1,98,18,6,17,21,2,8,6,2,1,10,26,8,36,28,14,0,1,9,9,9,5,19,7,1,26,38,1,3,7,1,0,0,10,3,23,2,21,8,47,26,1,3,0,5,6,12,28,13,2,4,1,5,4,1,13,29,35,203,5,8,25,4,21,7,3,1,44,6,28,15,75,0,3,6,32,4,8,0,11,6,4,2,7,7,4,3,1,12,11,0,11,1,33,1,15,18,8,4,1,3,3,5,0,0,1,3,1,0,0,1,0,59,33,0,12,17,1,5,11,10,2,71,3,10,41,4,47,3,2,41,2,15,10,0,11,10,8,1,12,15,4,28,1,0,0,7,1,3,0,1,3,9,17,34,10,4,5,73,49,5,12,0,8,0,38,1,7,0,2,0,8,2,2,24,4,26,68,1,10,15,7,2,63,15,2,10,4,6,18,4,4,18,19,1,0,8,8,1,8,71,0,9,9,5,12,1,3,8,4,14,1,52,19,21,3,27,13,12,6,12,1,4,6,19,8,15,2,34,7
5,49,38,15,11,3,45,20,2,3,3,1,8,1,66,2,15,17,1,25,2,11,3,33,2,2,11,11,1,1,6,8,0,29,27,27,0,187,23,7,9,36,1,0,5,2,0,5,28,6,41,23,10,2,0,6,17,21,1,35,8,1,36,71,6,10,17,0,5,0,16,4,63,3,50,8,45,13,2,0,4,5,7,13,33,27,1,8,0,2,8,4,20,44,79,431,15,17,22,2,48,7,7,2,43,11,39,40,114,2,0,3,105,8,17,2,13,14,2,14,12,10,5,9,1,7,16,7,17,1,43,3,8,14,11,12,3,0,11,12,3,11,0,9,4,0,0,3,1,100,100,4,31,16,1,3,18,7,8,175,1,32,80,9,62,0,9,49,5,1,23,1,7,5,4,2,7,23,7,53,1,0,3,11,1,15,0,2,3,25,35,26,14,1,11,88,157,3,10,4,21,6,46,5,25,4,1,1,13,1,3,59,21,27,109,5,16,17,8,16,148,27,3,30,9,5,30,7,17,16,27,1,0,19,16,4,24,123,1,16,3,44,21,6,3,9,4,34,0,67,15,26,1,19,11,21,13,19,2,1,10,30,5,22,13,34,16
3,74,54,17,9,0,33,20,1,1,1,2,3,2,54,4,9,28,4,20,2,5,3,37,2,2,5,20,1,0,4,12,0,35,41,32,2,160,19,2,11,18,0,1,9,5,2,11,27,9,30,30,14,1,0,1,6,31,6,35,6,8,56,96,2,12,21,2,1,3,22,0,36,1,56,15,51,18,8,2,3,9,5,13,37,41,10,14,0,5,8,2,17,40,90,469,15,17,28,0,44,4,11,2,31,9,28,41,139,1,2,8,116,5,13,1,15,24,6,6,12,15,6,8,3,3,5,0,25,0,42,10,9,10,8,6,2,0,2,8,10,2,0,19,8,2,1,5,8,112,92,2,27,25,3,1,5,8,0,167,2,25,88,8,52,2,3,50,2,0,32,1,5,7,4,5,19,23,0,53,9,1,3,11,1,14,2,0,12,19,44,16,15,8,13,72,153,2,13,0,19,8,48,2,18,4,0,0,11,0,2,47,13,29,165,11,15,18,10,16,135,29,4,10,8,5,14,4,12,14,27,0,2,19,11,7,28,150,2,4,7,39,42,6,2,10,1,23,1,81,19,38,2,32,13,28,9,23,5,0,9,23,5,25,9,48,15
7,41,47,19,13,3,33,33,5,4,5,4,4,5,75,1,7,16,0,24,2,13,3,35,6,3,12,9,2,3,4,14,2,26,31,15,1,214,13,2,10,16,0,0,2,2,0,4,13,5,28,22,3,0,0,3,4,8,3,24,12,1,43,77,3,6,10,9,2,2,15,2,51,2,82,6,28,7,2,0,3,4,8,17,48,31,6,5,0,4,8,9,14,31,103,340,10,19,28,3,36,10,8,0,30,12,40,37,89,0,0,12,84,5,13,1,9,8,2,2,19,9,5,10,1,9,10,2,14,2,15,2,5,23,9,10,0,0,8,6,1,0,0,3,7,8,5,4,2,108,89,1,43,13,5,3,5,2,1,140,2,26,52,8,46,1,6,49,4,1,23,8,8,9,2,3,22,13,3,52,2,2,4,2,2,38,1,8,4,29,44,25,26,5,7,77,71,6,7,2,31,5,21,9,13,5,3,3,8,3,4,38,16,19,118,6,13,26,13,18,174,20,5,4,8,2,10,2,11,17,25,0,0,14,12,4,32,137,1,9,6,37,24,6,6,2,3,18,1,64,3,31,1,22,11,11,6,10,4,2,13,21,5,31,13,46,27
3,44,49,11,9,1,25,25,2,2,4,5,5,5,61,2,7,22,3,26,5,8,3,33,1,2,5,13,4,2,8,12,0,43,32,12,0,184,14,1,4,14,0,1,2,3,1,8,20,5,42,12,5,1,4,1,7,11,3,34,14,7,58,71,2,4,19,4,0,2,11,9,58,0,42,12,40,16,1,0,7,11,5,10,32,38,2,12,0,3,15,3,17,45,78,351,7,14,28,4,40,5,12,1,28,11,25,41,104,1,0,7,102,10,13,0,12,7,1,5,13,12,6,14,1,5,11,1,15,5,25,2,17,15,3,13,5,1,10,2,1,7,0,5,10,1,0,1,6,127,88,0,32,16,8,2,10,5,3,110,3,23,70,6,52,8,11,56,2,0,21,5,9,8,2,3,16,13,4,51,1,5,0,11,1,11,0,1,3,19,41,10,13,8,5,55,93,5,12,4,25,5,29,1,25,5,4,4,7,4,4,43,22,18,128,4,10,15,13,17,112,30,0,13,6,6,11,8,10,10,30,0,2,19,13,3,26,113,2,13,3,29,47,6,6,5,1,18,2,89,20,35,3,16,16,29,8,13,2,1,18,24,26,28,7,32,13
12,108,69,30,20,1,52,25,1,1,3,3,5,5,89,3,33,36,2,31,1,16,0,47,0,1,5,19,4,2,13,16,2,51,61,18,2,287,18,7,10,16,2,8,4,7,0,3,24,3,50,49,9,1,2,2,4,11,3,47,17,5,85,99,4,12,27,5,0,0,39,8,70,3,74,22,40,24,0,1,5,9,7,21,46,39,7,20,0,4,11,5,21,44,105,539,19,25,33,2,74,16,8,0,63,21,24,80,152,0,1,13,114,6,24,0,24,8,1,15,11,16,1,10,2,20,13,4,24,2,22,5,8,13,17,17,4,2,9,13,1,2,0,11,5,3,1,8,7,198,155,5,35,32,2,2,10,20,9,254,1,31,87,16,47,1,9,30,1,7,27,2,13,7,1,2,18,29,4,70,7,6,4,13,1,25,1,2,8,39,47,23,16,4,17,102,174,10,16,0,22,3,33,3,25,6,4,0,19,2,6,89,27,29,204,11,17,36,14,22,192,28,6,10,13,4,6,8,23,18,40,1,2,17,29,7,44,157,0,24,2,46,32,6,9,7,1,34,0,90,12,48,6,29,24,31,11,18,3,5,21,46,7,26,21,62,26
2,38,43,18,22,3,16,44,4,5,3,3,5,4,59,4,21,20,3,6,0,5,6,42,3,9,10,17,2,0,2,14,0,29,52,27,2,127,13,6,10,19,0,14,5,7,3,12,45,15,37,37,19,3,0,6,17,19,3,14,7,3,35,41,0,6,5,0,1,1,18,6,21,9,59,7,59,21,0,1,1,4,5,9,26,26,4,11,0,2,13,5,8,28,50,249,18,10,25,0,25,8,6,11,43,13,43,22,58,0,1,4,41,7,29,1,25,21,9,14,15,12,0,5,2,18,33,7,29,0,59,8,20,22,7,9,0,2,2,17,5,8,6,13,1,2,2,5,2,52,30,2,22,20,3,6,18,13,14,229,2,8,113,6,34,0,4,23,4,0,26,0,22,15,4,2,21,7,7,30,2,0,3,4,0,3,0,2,4,29,29,31,24,2,18,58,189,0,17,6,28,4,66,5,11,2,1,0,11,2,0,55,6,43,87,4,9,10,16,4,91,49,1,35,3,10,18,9,6,20,17,0,1,10,13,1,26,62,1,12,9,17,26,5,1,3,11,23,4,78,12,17,8,33,11,12,6,22,2,4,7,31,5,31,22,51,14
0,57,17,9,15,1,0,41,0,0,0,0,1,3,1,4,3,12,0,2,5,5,2,6,0,0,25,12,0,0,0,17,2,8,13,8,9,25,10,1,15,38,0,0,1,3,0,8,8,0,37,40,5,1,0,1,6,2,2,1,16,2,3,7,0,0,0,1,0,0,3,2,14,2,41,1,37,5,0,1,0,6,2,6,4,21,0,4,0,7,1,0,0,9,1,39,13,3,13,4,1,13,5,1,48,11,44,14,15,3,0,4,4,0,12,0,8,2,4,14,6,1,1,2,0,15,7,1,5,1,21,3,3,13,2,3,0,0,0,16,1,1,1,0,0,2,0,0,0,12,3,0,11,8,1,1,8,0,0,53,2,0,29,12,14,0,0,0,0,1,4,2,2,28,0,14,28,2,2,12,0,3,0,1,0,4,2,6,6,4,33,64,21,2,1,38,25,2,6,1,8,3,43,0,5,0,3,0,5,0,0,21,0,22,6,1,20,5,2,2,11,8,0,1,2,0,4,4,2,25,7,0,0,7,9,0,6,5,0,12,4,1,8,1,0,1,0,11,1,28,0,6,0,19,0,11,10,7,1,7,2,27,1,12,9,70,6
0,41,8,5,9,1,0,28,0,1,1,2,1,1,2,3,3,10,3,1,1,5,0,12,5,0,20,16,2,1,0,15,4,7,19,8,2,24,8,5,20,42,0,2,6,3,3,5,20,4,47,46,6,2,1,0,11,6,4,1,14,1,4,9,0,0,0,4,0,1,7,4,8,2,51,4,36,16,0,0,0,1,0,4,2,10,0,5,2,10,1,0,0,4,1,25,16,2,18,2,0,4,2,0,60,18,38,13,9,2,0,1,6,2,15,0,10,9,2,21,6,13,1,5,5,7,9,1,25,3,49,6,10,17,2,1,1,4,1,3,3,0,1,2,1,0,0,0,2,10,2,0,5,7,0,6,8,1,3,64,2,1,27,13,17,2,1,0,1,0,11,5,1,31,0,5,26,2,3,9,4,5,0,1,0,1,1,2,3,14,9,56,19,9,6,35,32,4,11,2,9,2,51,5,11,3,3,0,5,2,0,17,1,18,8,1,12,7,5,1,3,7,1,2,1,4,7,0,7,20,3,3,1,6,6,5,8,1,0,10,7,4,11,0,4,4,0,4,0,32,2,5,1,24,0,10,9,5,1,10,5,18,7,7,7,41,8
3,28,55,10,2,0,31,6,1,3,0,0,4,3,79,0,5,6,2,28,0,7,1,34,0,0,2,5,3,4,5,3,0,22,5,0,0,205,12,2,1,5,2,7,2,5,1,4,4,0,21,7,4,6,1,0,4,1,0,47,0,4,65,86,2,2,19,0,0,0,4,0,55,0,21,7,23,8,1,3,7,10,5,24,43,24,0,15,0,1,3,2,25,39,111,438,6,16,20,0,67,2,3,1,1,0,10,42,148,1,1,6,105,4,5,0,4,1,2,3,7,10,8,6,1,5,6,0,6,1,8,1,3,37,19,12,2,0,5,2,0,0,2,11,1,0,1,5,6,144,101,2,16,13,2,3,7,0,1,36,1,33,33,4,54,1,15,52,1,0,9,0,4,1,3,9,8,33,20,56,0,3,3,4,1,10,0,0,3,3,20,12,9,8,6,59,20,3,5,0,0,3,25,4,20,7,0,3,8,1,1,39,23,5,149,3,16,24,4,15,132,11,0,0,9,1,24,6,15,6,36,0,1,19,15,14,19,172,1,5,0,41,44,6,5,9,0,28,1,64,25,37,0,11,10,15,10,10,5,0,16,31,1,19,4,16,16
5,56,57,19,13,12,29,47,2,1,4,1,9,9,55,4,21,59,4,26,0,11,6,35,4,3,15,26,1,1,2,27,4,28,54,27,0,189,33,10,9,32,1,1,4,12,4,12,39,5,45,57,6,6,1,4,12,28,10,35,9,2,65,81,1,9,21,11,0,0,15,5,49,1,104,15,62,24,4,0,5,8,7,24,29,29,3,13,0,7,12,4,17,42,55,314,20,23,31,2,31,12,16,4,88,14,50,26,85,5,3,5,94,9,27,0,20,15,2,12,7,15,4,13,2,12,22,3,28,5,47,7,17,28,12,13,6,2,14,26,4,3,5,19,7,4,1,6,5,136,60,1,36,32,4,6,11,11,7,214,3,25,170,8,42,3,6,44,1,0,43,3,25,11,4,6,50,17,9,64,3,7,4,9,3,11,4,3,4,26,35,37,30,3,16,95,125,11,22,4,41,5,66,3,26,7,7,2,10,1,2,52,24,28,101,9,15,21,4,13,102,48,2,28,1,8,20,4,14,22,33,0,5,19,15,7,31,124,0,11,11,40,48,12,4,11,1,30,3,117,10,22,4,58,17,26,11,14,1,3,17,39,24,31,14,64,18
3,62,54,16,7,3,35,14,2,2,3,3,5,7,70,1,4,32,3,25,2,12,0,38,6,4,4,4,4,0,5,20,2,27,32,13,1,212,16,8,5,4,3,1,2,2,1,9,14,7,22,17,10,3,1,2,4,13,2,40,16,2,49,69,4,7,15,11,1,0,11,7,72,2,33,12,35,9,0,1,3,6,3,13,46,35,1,3,6,3,12,4,28,50,97,378,18,24,33,3,55,12,8,2,16,6,18,56,100,0,0,2,100,3,15,0,12,7,5,8,10,18,5,13,7,3,6,0,8,5,49,3,1,43,18,15,16,1,4,15,1,4,0,13,6,1,2,11,11,137,102,0,20,14,7,8,8,5,5,84,1,32,46,7,43,1,0,37,2,1,15,6,4,7,1,11,57,19,10,56,3,7,3,9,2,18,0,3,5,12,35,16,47,4,5,85,58,6,12,1,9,2,25,8,26,4,12,5,5,0,5,35,31,23,127,8,17,24,11,32,164,12,8,7,9,6,8,6,10,10,38,0,2,15,16,9,23,182,1,12,5,55,37,8,4,11,0,33,1,68,6,20,4,22,20,23,15,11,4,0,12,18,19,35,10,30,18
4,69,68,29,3,1,57,8,1,1,0,8,5,4,135,2,10,53,0,38,1,12,1,50,0,2,1,7,2,2,17,17,0,53,15,12,1,285,18,1,3,7,0,2,1,1,0,2,4,3,11,11,1,2,1,2,1,9,1,65,9,4,135,137,1,9,26,10,4,0,6,3,91,1,13,14,11,9,4,0,7,11,4,35,67,91,0,8,4,2,8,5,34,64,152,628,7,32,28,2,87,9,2,0,15,6,9,77,221,2,1,6,173,13,13,1,2,8,0,4,12,11,8,18,1,4,5,2,12,6,5,3,3,10,17,11,3,3,16,9,0,5,1,22,6,4,8,18,11,234,133,1,22,18,4,4,7,2,0,93,0,43,32,8,58,0,9,103,1,12,13,7,3,7,1,8,71,34,10,83,1,9,1,10,1,36,0,3,9,5,11,24,36,10,3,118,83,13,12,0,10,7,17,3,35,1,9,3,6,5,18,82,39,7,277,5,15,31,4,39,258,34,9,1,13,6,4,9,16,11,37,1,3,22,24,7,34,265,1,8,2,60,43,13,4,6,2,41,0,87,31,52,0,12,31,30,13,15,6,0,27,32,46,17,9,23,25
6,49,41,19,6,1,77,20,4,1,1,4,7,1,90,3,7,7,0,20,0,10,7,49,4,2,5,17,5,0,6,5,1,39,54,19,4,218,16,2,6,11,0,6,3,3,3,5,13,1,23,15,8,2,0,2,8,5,3,42,13,2,50,96,0,4,29,1,0,0,7,5,48,1,52,10,27,11,4,3,4,6,11,20,42,25,3,6,4,3,9,3,24,35,96,439,11,20,19,2,59,12,11,5,32,11,33,37,143,1,1,2,136,10,13,0,4,6,3,5,16,14,7,16,0,5,16,5,13,0,18,5,9,9,10,10,6,4,22,6,5,3,2,17,2,2,2,2,8,132,84,1,41,19,8,0,7,3,2,123,4,30,70,8,50,1,2,66,0,4,29,0,13,5,7,6,10,29,9,61,0,4,0,11,0,7,0,0,5,16,28,23,14,8,14,91,109,3,13,0,14,4,29,6,21,5,10,7,10,0,4,48,26,16,152,7,14,23,7,24,122,16,1,10,6,5,11,3,7,16,27,0,3,11,19,8,26,107,1,10,2,26,33,13,2,6,2,23,0,73,9,31,3,17,17,15,8,13,4,1,9,27,2,29,8,32,21
3,85,42,17,12,0,24,21,2,1,11,2,7,3,65,4,7,32,3,19,0,6,1,26,0,0,8,12,4,1,6,23,0,24,62,16,1,167,20,1,9,6,2,2,4,5,1,4,18,6,60,21,6,0,1,3,9,7,4,32,7,5,42,54,0,19,14,1,0,1,19,7,39,2,47,15,31,12,1,1,1,4,5,18,33,29,4,1,0,7,5,1,14,39,48,294,11,13,38,2,25,11,13,2,28,5,31,36,92,0,3,1,84,23,19,1,14,4,5,8,15,10,2,13,1,5,25,3,8,3,24,9,30,9,9,8,4,0,7,5,3,5,1,6,5,2,2,4,5,103,87,4,27,17,3,8,6,16,3,218,3,24,117,16,45,2,3,39,3,0,48,1,8,15,0,7,37,12,3,56,0,3,2,1,0,11,2,2,6,36,53,29,7,5,10,68,209,2,7,1,30,3,32,9,24,2,3,1,8,1,8,59,12,37,74,6,9,15,5,5,120,22,2,24,5,3,5,8,14,16,25,0,2,10,17,10,37,74,1,11,1,37,28,7,5,10,2,23,0,80,20,24,11,26,15,23,16,12,5,2,7,30,0,27,14,36,16
16,95,77,25,18,2,39,23,2,2,7,1,6,3,100,2,7,13,3,27,2,20,5,42,9,5,8,9,3,1,7,17,2,50,52,14,1,213,24,6,14,28,2,3,5,5,0,6,30,13,28,25,9,4,1,9,15,19,8,48,15,10,74,112,3,13,21,5,0,3,29,8,69,1,78,19,75,17,4,0,6,18,9,25,35,45,2,6,0,8,14,12,22,68,99,425,11,18,33,3,57,13,16,5,42,2,58,58,144,2,0,6,137,7,24,0,25,9,6,21,20,17,6,16,3,9,23,5,15,5,49,5,21,9,23,18,7,3,4,18,3,7,0,21,10,3,2,13,7,156,136,1,48,20,4,4,13,6,3,227,2,33,88,26,66,4,1,70,2,3,23,3,27,7,0,9,44,19,5,53,3,11,0,4,2,20,2,1,4,48,28,40,25,9,16,82,188,7,10,0,31,3,57,6,29,6,4,1,17,4,6,78,31,38,161,7,14,22,15,17,173,47,6,29,7,9,11,4,13,19,48,3,2,16,25,4,28,148,1,18,8,52,32,16,11,7,2,42,2,104,14,38,8,32,17,31,8,19,1,5,18,30,28,28,26,48,24
5,68,46,18,28,7,21,39,1,1,5,7,11,8,22,5,11,29,5,3,3,16,4,40,2,6,5,14,4,2,0,21,1,22,104,53,1,74,31,6,9,20,1,6,21,8,4,19,64,7,69,43,21,4,0,5,10,43,12,12,19,4,28,34,2,0,9,13,1,2,23,16,40,3,102,8,103,34,4,2,0,9,8,9,13,52,10,10,1,7,5,2,4,19,34,170,29,5,45,6,10,18,14,0,72,21,50,30,44,1,0,6,40,19,27,10,17,32,8,15,15,13,1,11,5,13,31,3,38,9,69,12,15,46,11,13,3,2,5,34,9,17,1,4,8,1,1,4,4,63,25,1,30,38,0,3,24,9,19,299,0,10,108,10,49,5,6,18,1,3,52,2,28,16,4,5,32,9,5,22,6,1,3,10,0,1,2,2,9,49,63,28,34,13,18,142,238,5,29,9,31,7,74,7,13,10,6,4,16,0,1,70,6,60,41,2,21,13,7,7,57,37,2,12,10,13,24,6,6,21,28,0,3,6,27,5,48,35,2,32,11,20,31,8,4,6,5,26,5,105,10,20,3,72,4,26,2,24,5,8,9,37,21,33,23,60,13
5,66,71,28,17,3,18,22,3,1,6,4,6,5,36,6,12,27,1,15,4,7,2,42,3,3,7,18,5,0,5,10,0,22,50,33,3,142,27,0,5,8,3,9,8,4,1,11,34,7,38,31,13,4,0,5,15,18,14,21,7,1,50,59,2,3,16,2,1,1,22,6,39,2,60,9,48,23,5,6,3,6,4,23,25,14,5,9,1,1,4,2,15,22,64,272,16,8,57,1,39,8,22,2,49,4,30,33,98,0,0,6,78,4,27,0,16,26,4,7,14,10,1,10,1,10,21,5,23,2,25,0,15,19,4,6,1,2,2,12,1,19,1,3,2,0,2,4,1,78,48,6,17,31,5,3,13,13,6,198,6,17,78,6,60,4,3,33,12,3,36,2,7,5,2,3,23,17,6,47,1,2,2,10,3,7,4,1,9,35,31,28,28,5,15,75,121,3,12,5,31,2,70,5,26,4,0,2,9,3,5,40,9,41,129,7,15,5,13,9,102,29,2,13,10,8,12,2,12,13,29,2,2,12,8,4,19,102,0,17,7,30,26,4,1,5,4,32,2,88,14,23,12,38,6,28,14,16,5,2,11,26,2,20,14,42,20
8,57,55,18,5,4,62,9,1,0,2,6,6,5,77,2,5,18,5,19,1,7,4,30,4,3,2,4,1,1,4,13,3,38,18,6,3,208,28,4,3,3,0,0,3,5,0,1,19,5,14,14,6,8,0,6,2,13,3,34,10,4,69,94,1,8,19,2,6,1,7,0,57,1,25,7,32,17,3,3,14,9,2,24,62,29,3,4,1,5,5,3,31,45,102,370,21,23,29,5,46,4,4,0,8,4,25,42,143,0,2,3,132,3,6,0,11,6,2,2,22,13,11,15,1,1,12,2,14,2,16,1,6,52,17,14,3,0,5,7,0,1,1,16,3,0,3,9,11,140,125,1,19,11,5,3,3,2,1,90,1,23,10,7,78,1,4,75,0,6,8,5,2,3,7,3,39,24,29,55,0,0,1,9,0,30,3,1,5,8,16,8,15,10,10,75,47,3,14,0,7,10,8,5,16,9,5,0,11,1,5,60,24,17,181,2,20,25,2,21,132,13,8,3,12,2,30,4,6,8,32,0,0,16,20,11,24,143,3,12,2,39,62,15,5,12,0,21,0,73,6,55,4,15,19,29,9,16,1,2,29,25,9,26,5,15,20
6,50,45,23,9,4,13,29,3,5,1,2,4,12,37,5,12,53,4,12,1,10,3,32,8,3,6,16,6,1,3,23,1,30,69,48,3,174,31,2,19,17,1,3,14,4,4,11,35,9,47,30,10,5,0,9,5,45,12,33,17,3,66,79,2,2,14,4,1,1,20,8,42,1,109,5,78,18,2,11,2,9,5,16,27,32,6,8,3,7,11,3,14,24,70,312,21,9,35,2,37,11,15,7,32,6,58,57,104,3,0,7,73,6,14,7,19,16,1,6,14,15,2,11,1,14,19,3,21,6,38,5,10,46,9,10,5,1,5,12,6,14,2,7,5,0,0,6,11,106,71,2,19,20,1,1,12,13,10,205,3,19,114,6,47,2,9,47,4,5,34,6,21,6,7,4,30,17,8,46,4,2,1,9,0,9,0,7,5,30,53,33,20,4,11,64,141,11,28,1,33,11,69,5,26,11,6,1,17,1,3,54,18,42,102,3,19,21,12,14,97,27,2,15,7,9,17,3,9,16,26,1,3,15,12,6,26,139,3,15,6,47,39,8,4,10,1,25,5,104,13,40,3,42,16,24,14,20,2,4,11,24,13,37,10,64,12
0,18,31,10,8,0,5,17,0,0,0,1,4,0,26,3,1,7,3,8,0,2,1,12,0,0,6,6,1,0,2,10,1,11,14,25,1,33,17,2,0,10,0,6,9,3,2,6,49,7,31,13,10,0,1,4,2,23,9,6,3,0,28,34,0,4,4,2,0,0,1,10,10,2,24,6,55,15,2,1,0,3,1,7,13,9,3,4,1,2,2,1,3,14,20,138,7,4,22,3,11,3,2,3,10,7,9,13,32,0,1,2,39,3,15,2,22,15,3,6,3,3,0,2,0,9,10,2,19,2,75,2,5,14,2,2,0,2,0,22,2,20,0,2,1,0,0,3,1,27,21,2,7,19,0,0,11,1,7,33,1,15,41,2,15,1,1,28,0,0,1,1,9,7,0,2,5,6,1,23,4,2,0,2,0,4,1,1,4,4,2,11,8,4,10,53,20,3,17,1,4,1,58,4,13,4,0,0,11,2,1,27,5,28,60,0,4,10,7,2,28,15,0,3,6,7,9,2,3,13,13,0,0,3,10,2,3,29,2,3,10,12,9,1,4,2,6,8,3,44,2,7,2,52,4,6,6,20,0,0,6,10,3,9,2,15,4
13,71,82,33,16,2,66,18,8,4,2,1,15,9,132,4,22,40,1,34,0,8,1,55,4,2,3,17,1,3,8,20,1,51,10,16,2,330,21,4,8,13,1,0,3,6,1,10,16,4,19,35,5,0,0,1,3,12,0,74,12,6,119,133,2,23,34,8,0,0,7,0,66,3,38,11,33,10,6,1,11,13,5,46,95,91,2,12,1,3,8,7,29,74,176,738,12,30,22,0,85,8,3,1,27,6,25,79,260,2,1,9,212,4,11,5,10,13,0,9,21,25,3,18,5,1,15,1,10,3,16,1,5,15,26,11,8,0,11,1,3,6,0,55,20,3,7,31,14,267,173,0,29,17,4,1,8,2,4,53,1,40,82,6,60,4,8,123,6,5,9,2,5,9,2,41,62,33,16,96,5,8,1,12,3,12,0,1,13,18,16,15,19,7,4,103,60,6,7,0,3,7,21,4,38,3,3,4,12,4,10,98,38,21,238,3,15,36,10,29,209,21,12,2,11,2,12,15,19,11,53,5,3,22,33,11,29,279,0,9,6,58,72,13,4,8,2,53,3,100,41,57,2,16,31,31,11,21,4,5,19,39,6,23,10,23,28
