"gene","cell_type","Z_score","p_val"
"SVIL","Prolif_Invasive_Tumor",0.00365609029912063,0.997082868496313
"TACSTD2","Prolif_Invasive_Tumor",0.053972679514574,0.956956931093598
"TFAP2A","Prolif_Invasive_Tumor",0.0749397848903241,0.940262621772809
"TMEM147","Prolif_Invasive_Tumor",0.00351701079384429,0.997193837172491
"TOMM7","Prolif_Invasive_Tumor",0.00622398765338567,0.995034008406872
"TOP2A","Prolif_Invasive_Tumor",0.00445019271694698,0.996449271658453
"TRAF4","Prolif_Invasive_Tumor",0.0599635455020855,0.952184668896016
"TRAPPC3","Prolif_Invasive_Tumor",0.00345645058924313,0.997242156931014
"TUBA4A","Prolif_Invasive_Tumor",0.00714822381416539,0.994296591152834
"TUBB2B","Prolif_Invasive_Tumor",0.00972229445378653,0.992242853564741
"USP53","Prolif_Invasive_Tumor",0.058340012735247,0.953477796219898
"ZNF562","Prolif_Invasive_Tumor",0.0810077104019956,0.935435820645927
"ACTA2","Stromal",0.00300339905104706,0.997603637869933
"ACTG2","Stromal",0.00339002306813707,0.997295158113958
"ADAM9","Stromal",0.00367497171758244,0.997067803405245
"AKR1C1","Stromal",0.00517461254549096,0.995871274967371
"ANKRD28","Stromal",0.0657224979543744,0.94759876035812
"BACE2","Stromal",0.00628176839852715,0.994987906943676
"BASP1","Stromal",0.0651149027139043,0.948082514964352
"CCDC6","Stromal",0.0579058945382758,0.953823587840465
"CCND1","Stromal",0.0131767520234431,0.989486777229374
"CRISPLD2","Stromal",0.00612348122811813,0.995114199403566
"CTTN","Stromal",0.00232694897876252,0.998143365011587
"CXCL12","Stromal",0.0543323876583023,0.956670346033976
"DAPK3","Stromal",0.00471223830900139,0.996240191720972
"DNTTIP1","Stromal",0.0687621179765145,0.945178972159701
"DPT","Stromal",0.00628176839852715,0.994987906943676
"DST","Stromal",0.00243965249225786,0.998053440873659
"EGFR","Stromal",0.0584072785150691,0.953424217255217
"EIF4EBP1","Stromal",0.00383334757205634,0.996941438646766
"ENAH","Stromal",0.00824760977732742,0.993419434100274
"FBLIM1","Stromal",0.00628176839852715,0.994987906943676
"FBLN1","Stromal",0.0053802552219099,0.995707198135996
"FSTL3","Stromal",0.00628176839852715,0.994987906943676
"GJB2","Stromal",0.00628176839852715,0.994987906943676
"HDC","Stromal",0.00133929817774702,0.998931394981127
"IGF1","Stromal",0.00628176839852715,0.994987906943676
"KARS","Stromal",0.00165897069448501,0.998676333503208
"KRT15","Stromal",0.00473026964148266,0.996225804959518
"LGALSL","Stromal",0.00628176839852715,0.994987906943676
"LPL","Stromal",0.0053802552219099,0.995707198135996
"LRRC15","Stromal",0.00628176839852715,0.994987906943676
"LUM","Stromal",0.0297344796844373,0.976278813259946
"MEDAG","Stromal",0.00628176839852715,0.994987906943676
"MMP1","Stromal",0.00628176839852715,0.994987906943676
"MMP2","Stromal",0.165609125835396,0.868464565092889
"NARS","Stromal",0.00451795751719936,0.996395203714149
"PCOLCE","Stromal",0.00628176839852715,0.994987906943676
"PDE4A","Stromal",0.062735282795309,0.94997730111044
"PDGFRA","Stromal",0.00628176839852715,0.994987906943676
"PDGFRB","Stromal",0.0657224979543744,0.94759876035812
"PELI1","Stromal",0.0634970829231437,0.949370682048586
"PIM1","Stromal",0.00560989104391825,0.995523978025674
"POSTN","Stromal",1.03229003561619,0.30193626758828
"PTGDS","Stromal",0.00628176839852715,0.994987906943676
"PTN","Stromal",0.00628176839852715,0.994987906943676
"PTRHD1","Stromal",0.00224407698642,0.998209487122084
"QARS","Stromal",0.00577939716681997,0.995388733900342
"RUNX1","Stromal",0.00552607700174954,0.995590850919259
"SDC4","Stromal",0.00468276779351349,0.996263705530842
"SERPINA3","Stromal",0.00612348122811813,0.995114199403566
"SFRP4","Stromal",0.00472521705919118,0.996229836291867
"SMS","Stromal",0.00339303288717893,0.997292756639625
"SQLE","Stromal",0.059921178720655,0.952218412021333
"SVIL","Stromal",0.0653632139623766,0.947884812425733
"TMEM147","Stromal",0.00356261136886224,0.997157453405674
"TOMM7","Stromal",0.0074628037200916,0.994045599401663
"TRAPPC3","Stromal",0.00335095492830034,0.997326329802493
"TUBB2B","Stromal",0.00487556150845093,0.99610988015924
"ZEB1","Stromal",0.604067236367156,0.545798941227544
"ZEB2","Stromal",0.0709908421304446,0.943405044023445
"ACTG2","T_Cell_&_Tumor_Hybrid",0.0728881607294979,0.941895115252806
"ADAM9","T_Cell_&_Tumor_Hybrid",0.101563145837023,0.919103433494412
"ANKRD28","T_Cell_&_Tumor_Hybrid",0.00204231567086895,0.998370468990738
"AR","T_Cell_&_Tumor_Hybrid",0.000412698674537119,0.99967071410867
"BACE2","T_Cell_&_Tumor_Hybrid",0.00242890848735219,0.998062013323895
"C2orf42","T_Cell_&_Tumor_Hybrid",0.118263448767378,0.905858917768126
"CCDC6","T_Cell_&_Tumor_Hybrid",0.0014008997666129,0.99888224407059
"CCND1","T_Cell_&_Tumor_Hybrid",0.0324966528936621,0.974075985225465
"CCPG1","T_Cell_&_Tumor_Hybrid",0.00211122606970488,0.998315486566008
"CD247","T_Cell_&_Tumor_Hybrid",0.00242890848735219,0.998062013323895
"CD3E","T_Cell_&_Tumor_Hybrid",0.00352157350898131,0.997190196675073
"CD3G","T_Cell_&_Tumor_Hybrid",0.00318201167469981,0.997461126296897
"CD8A","T_Cell_&_Tumor_Hybrid",0.00205403384360014,0.998361119261246
"CD8B","T_Cell_&_Tumor_Hybrid",0.00242890848735219,0.998062013323895
"CEACAM6","T_Cell_&_Tumor_Hybrid",0.00237839116048438,0.998102320202615
"CYTIP","T_Cell_&_Tumor_Hybrid",0.00223789207185183,0.998214421957537
"DAPK3","T_Cell_&_Tumor_Hybrid",0.114102201765439,0.909156776868869
"DSP","T_Cell_&_Tumor_Hybrid",0.00193031733583252,0.998459830556766
"ENAH","T_Cell_&_Tumor_Hybrid",0.00159961580617871,0.998723691789331
"ERBB2","T_Cell_&_Tumor_Hybrid",0.17634206714506,0.860025215022079
"FAM107B","T_Cell_&_Tumor_Hybrid",1.74728770220494,0.0805874452068207
"FASN","T_Cell_&_Tumor_Hybrid",0.000861969351337333,0.999312248047848
"GATA3","T_Cell_&_Tumor_Hybrid",0.295739309222631,0.767429174816318
"GZMA","T_Cell_&_Tumor_Hybrid",0.00242890848735219,0.998062013323895
"HMGA1","T_Cell_&_Tumor_Hybrid",1.52962716428863,0.126109041628026
"HOOK2","T_Cell_&_Tumor_Hybrid",0.00154323714809307,0.998768675394629
"IL2RG","T_Cell_&_Tumor_Hybrid",0.028459159335622,0.977295940953481
"KARS","T_Cell_&_Tumor_Hybrid",0.00322746142243077,0.997424862831112
"KLF5","T_Cell_&_Tumor_Hybrid",0.00282197599191377,0.997748391913561
"KRT15","T_Cell_&_Tumor_Hybrid",0.118263448767378,0.905858917768126
"KRT7","T_Cell_&_Tumor_Hybrid",0.0356392600394235,0.971570003209359
"KRT8","T_Cell_&_Tumor_Hybrid",0.0170576925729353,0.986390590433028
"LARS","T_Cell_&_Tumor_Hybrid",0.00218574753881296,0.998256027173605
"MDM2","T_Cell_&_Tumor_Hybrid",0.0243335364811301,0.980586562801511
"MYO5B","T_Cell_&_Tumor_Hybrid",0.00242094742259818,0.998068365315874
"NARS","T_Cell_&_Tumor_Hybrid",0.00191042582509525,0.99847570165681
"OCIAD2","T_Cell_&_Tumor_Hybrid",0.00352649650136352,0.997186268719848
"PCLAF","T_Cell_&_Tumor_Hybrid",0.00266024499464588,0.997877434094352
"PELI1","T_Cell_&_Tumor_Hybrid",0.0020425737815319,0.998370263048655
"POLR2J3","T_Cell_&_Tumor_Hybrid",0.0544240842426132,0.956597290836826
"PTRHD1","T_Cell_&_Tumor_Hybrid",0.00198223733344068,0.998418404471552
"QARS","T_Cell_&_Tumor_Hybrid",0.00122161808287375,0.999025290034912
"RORC","T_Cell_&_Tumor_Hybrid",0.00242890848735219,0.998062013323895
"S100A14","T_Cell_&_Tumor_Hybrid",0.00283367174280797,0.997739060091807
"S100A4","T_Cell_&_Tumor_Hybrid",0.00242890848735219,0.998062013323895
"SERHL2","T_Cell_&_Tumor_Hybrid",0.00119496720977481,0.999046554339567
"SERPINA3","T_Cell_&_Tumor_Hybrid",0.00237471177205236,0.998105255921547
"SERPINB9","T_Cell_&_Tumor_Hybrid",0.00204764155562928,0.998366219558401
"SLAMF1","T_Cell_&_Tumor_Hybrid",0.00318201167469981,0.997461126296897
"SLC5A6","T_Cell_&_Tumor_Hybrid",0.00196695010969607,0.998430601887576
"SMS","T_Cell_&_Tumor_Hybrid",0.00185441295052456,0.998520393385447
"SQLE","T_Cell_&_Tumor_Hybrid",0.00115787633667909,0.999076148554076
"TFAP2A","T_Cell_&_Tumor_Hybrid",0.00200133472097724,0.99840316699111
"THAP2","T_Cell_&_Tumor_Hybrid",0.00328427015832793,0.997379536258074
"TMEM147","T_Cell_&_Tumor_Hybrid",0.0016416225564682,0.998690175295841
"TOMM7","T_Cell_&_Tumor_Hybrid",0.308131651768932,0.757982157535425
"TRAC","T_Cell_&_Tumor_Hybrid",1.97567248795204,0.0481918828460642
"TRAF4","T_Cell_&_Tumor_Hybrid",0.101302328560784,0.919310467781068
"TUBA4A","T_Cell_&_Tumor_Hybrid",0.00203356349776993,0.998377452200026
"TUBB2B","T_Cell_&_Tumor_Hybrid",0.00235315358694631,0.998122456816541
"USP53","T_Cell_&_Tumor_Hybrid",0.00201993591673246,0.998388325414205
"WARS","T_Cell_&_Tumor_Hybrid",0.108565924780904,0.913546789040491
"ZNF562","T_Cell_&_Tumor_Hybrid",0.0020942957230566,0.998328994998343
