,state,row,col,state_rank,fitted_celltype
431,6,14.716618777374748,79.15623345323645,1,Invasive_Tumor
432,6,15.173792697379358,79.8248636345559,1,Invasive_Tumor
433,6,15.055374381169226,82.12279626169388,1,Invasive_Tumor
434,6,14.805779085911103,82.8847090694086,1,Invasive_Tumor
435,6,15.062963440903165,85.99087714344503,1,Invasive_Tumor
436,6,15.16431714240996,88.074391110313,1,Invasive_Tumor
437,6,15.001058529259872,89.9112079981921,1,Invasive_Tumor
438,6,15.160112960686199,92.08364066973063,1,Invasive_Tumor
439,6,15.015652035032332,92.66285438990649,1,Invasive_Tumor
440,6,14.92095420346913,94.0234949975976,1,Invasive_Tumor
441,0,14.768115896720017,95.99300959552245,3,Prolif_Invasive_Tumor
442,6,14.982813846605678,98.59072137275038,1,Invasive_Tumor
443,7,16.038858587609155,-0.3619380385462975,7,T_Cell_&_Tumor_Hybrid
444,6,16.175166552317467,10.628095278874614,1,Invasive_Tumor
445,8,15.976978506302554,16.08286136678479,4,Endothelial
446,8,16.0914831212442,29.02479192537433,4,Endothelial
447,7,15.807077597253254,34.05479151543481,7,T_Cell_&_Tumor_Hybrid
448,6,15.843474168834495,34.73472430149837,1,Invasive_Tumor
449,6,15.977922140194622,38.22779476213325,1,Invasive_Tumor
450,4,15.789074307202997,43.196568243963476,6,CD8+_T_Cells
451,3,16.164049567464936,47.84660739299533,2,Stromal
452,6,16.092626065863723,56.23521205529076,1,Invasive_Tumor
453,6,16.05581915287849,57.94981552064377,1,Invasive_Tumor
454,6,16.06778082504319,58.644758995197996,1,Invasive_Tumor
455,6,16.40420871229696,60.67346104676982,1,Invasive_Tumor
456,0,15.90622716240664,62.146744697571,3,Prolif_Invasive_Tumor
457,0,15.55971174289989,65.9791902378662,3,Prolif_Invasive_Tumor
458,6,16.039860039379292,72.17624498929078,1,Invasive_Tumor
459,8,15.989879291807666,72.98232537505352,4,Endothelial
460,8,15.896496191497919,75.05353417867215,4,Endothelial
461,6,15.804234028128246,77.42470528459603,1,Invasive_Tumor
462,6,15.91216209563957,78.27936981752627,1,Invasive_Tumor
463,6,16.036267685843566,82.91343454627791,1,Invasive_Tumor
464,6,15.899436659871492,85.07499374494063,1,Invasive_Tumor
465,6,16.48249073590875,88.09888908861235,1,Invasive_Tumor
466,6,15.807899123673371,91.15227823349922,1,Invasive_Tumor
467,6,15.841376527458465,92.01420176103761,1,Invasive_Tumor
468,0,15.542275991997094,95.90129362990099,3,Prolif_Invasive_Tumor
469,4,16.050296883004307,97.9992754365527,6,CD8+_T_Cells
470,4,15.596718674440048,98.90394257810432,6,CD8+_T_Cells
471,6,16.8921090733251,2.3366734562479587,1,Invasive_Tumor
472,6,16.94486589308789,4.248145247767065,1,Invasive_Tumor
473,0,16.85805440683062,4.959276996224123,3,Prolif_Invasive_Tumor
474,6,17.347774535490903,9.085658452138762,1,Invasive_Tumor
475,6,17.1988788782631,10.966908147152862,1,Invasive_Tumor
476,6,17.263827375260316,23.238648227193643,1,Invasive_Tumor
477,6,16.823516236290015,30.2097761032836,1,Invasive_Tumor
478,6,17.225718812902915,31.11372216654218,1,Invasive_Tumor
479,6,17.099200189268792,33.17425285392291,1,Invasive_Tumor
480,0,17.154281189735368,35.132114161608314,3,Prolif_Invasive_Tumor
481,6,17.205887765756554,40.23481237076166,1,Invasive_Tumor
482,0,16.81824735080819,41.106226274665836,3,Prolif_Invasive_Tumor
483,3,16.91513647580442,44.03038010582291,2,Stromal
484,3,17.17251920226569,44.88455487528015,2,Stromal
485,6,16.46887618140501,53.68564985250136,1,Invasive_Tumor
486,6,17.30266561651464,54.994430323898655,1,Invasive_Tumor
487,6,17.110626412841516,56.851788893319174,1,Invasive_Tumor
488,6,16.990859207867953,59.01200181339142,1,Invasive_Tumor
489,8,17.044101531151433,71.22809768483742,4,Endothelial
490,8,16.794012943338206,72.03456493508807,4,Endothelial
491,6,16.93001132708218,76.91699966577808,1,Invasive_Tumor
492,6,17.220056867644075,78.82937427502767,1,Invasive_Tumor
493,7,17.259604394465246,79.71397295851521,7,T_Cell_&_Tumor_Hybrid
494,6,17.539244810512717,82.26656106707149,1,Invasive_Tumor
495,6,16.985215066743915,82.64466179621415,1,Invasive_Tumor
496,6,16.868289406639,83.81304339475379,1,Invasive_Tumor
497,6,16.897153206812003,84.53735961326059,1,Invasive_Tumor
498,6,16.796391624942526,86.93677168485006,1,Invasive_Tumor
499,6,16.98442904881183,87.93154308804789,1,Invasive_Tumor
500,6,17.076546486002453,88.9191411158741,1,Invasive_Tumor
501,0,16.99315154389361,92.98737402000472,3,Prolif_Invasive_Tumor
502,6,17.21926936913316,94.83574698511644,1,Invasive_Tumor
503,6,17.953156839731093,0.8172688719022532,1,Invasive_Tumor
504,6,17.930509869500288,8.363565282652216,1,Invasive_Tumor
505,4,17.883746304627934,8.933187410327326,6,CD8+_T_Cells
506,6,17.6734730947531,10.181531724989354,1,Invasive_Tumor
507,6,17.68644645513831,21.832645791469403,1,Invasive_Tumor
508,6,17.76416841387246,29.32254571895042,1,Invasive_Tumor
509,6,18.26028561433295,33.30283642620156,1,Invasive_Tumor
510,6,18.179052054577987,34.04620373644345,1,Invasive_Tumor
511,6,18.274992813278597,34.7800936814061,1,Invasive_Tumor
512,0,17.7335576690811,36.01740027714553,3,Prolif_Invasive_Tumor
513,0,17.606275062042798,37.009460900008214,3,Prolif_Invasive_Tumor
514,6,17.867988735973185,38.0479247828179,1,Invasive_Tumor
515,3,18.035163790659205,44.80435587676006,2,Stromal
516,6,18.099738054981966,51.69539997276414,1,Invasive_Tumor
517,6,18.20959443119361,53.03247260747641,1,Invasive_Tumor
518,6,18.056855934161444,53.99794173673325,1,Invasive_Tumor
519,6,18.348533756131125,56.000415004383875,1,Invasive_Tumor
520,6,17.955478863810335,58.20536011577019,1,Invasive_Tumor
521,6,17.81738415639164,65.70496790339372,1,Invasive_Tumor
522,6,17.663756356901114,67.20213874319757,1,Invasive_Tumor
523,0,17.82220572838091,67.85135449199653,3,Prolif_Invasive_Tumor
524,6,18.048423592197025,75.92095558682999,1,Invasive_Tumor
525,6,17.822255948529275,76.83484412734974,1,Invasive_Tumor
526,6,18.187348492707052,79.01792397156785,1,Invasive_Tumor
527,6,18.28246554120749,84.61883642504002,1,Invasive_Tumor
528,6,17.52608261895468,88.88638285594256,1,Invasive_Tumor
529,6,18.17281046009953,91.89684869094293,1,Invasive_Tumor
530,6,17.55207918826765,95.25278604047264,1,Invasive_Tumor
531,6,18.080299811018058,96.03013962875744,1,Invasive_Tumor
532,6,18.244974112838733,99.13910366229926,1,Invasive_Tumor
533,6,19.012971221268714,2.0011877628773007,1,Invasive_Tumor
534,6,18.744062165359153,2.790219925707457,1,Invasive_Tumor
535,6,18.882913759144447,7.18144097363665,1,Invasive_Tumor
536,6,18.94767091085782,8.830911731586486,1,Invasive_Tumor
537,6,18.96355104324201,10.894751331845448,1,Invasive_Tumor
538,6,18.959420631846665,16.036419955761914,1,Invasive_Tumor
539,6,18.978023444138138,17.18910775788942,1,Invasive_Tumor
540,6,19.042696009782034,21.959723091343452,1,Invasive_Tumor
541,6,18.758285269253356,23.302104946396653,1,Invasive_Tumor
542,8,18.951596034025957,24.88570431698958,4,Endothelial
543,6,19.30365223407114,32.13311785739093,1,Invasive_Tumor
544,0,18.923070915371497,34.00072326019014,3,Prolif_Invasive_Tumor
545,6,18.91123278136896,37.309334367642485,1,Invasive_Tumor
546,6,19.215639460742846,39.0428812026522,1,Invasive_Tumor
547,6,18.488163066731182,42.62453743638878,1,Invasive_Tumor
548,8,19.23627572025766,50.2176670419619,4,Endothelial
549,7,18.873619248398967,53.9836902973319,7,T_Cell_&_Tumor_Hybrid
550,6,19.03278571449052,57.889387617786326,1,Invasive_Tumor
551,0,19.01926427118424,59.24459295238417,3,Prolif_Invasive_Tumor
552,6,19.188493623844078,61.9337382727941,1,Invasive_Tumor
553,6,18.94648105075293,63.11999734863247,1,Invasive_Tumor
554,0,18.86439484368711,63.846323336140465,3,Prolif_Invasive_Tumor
555,6,19.25956915813022,64.8327739746344,1,Invasive_Tumor
556,0,18.527165236571765,66.36211635211673,3,Prolif_Invasive_Tumor
557,6,19.00406683634105,66.84259345254746,1,Invasive_Tumor
558,6,18.730414915474174,68.8830458127165,1,Invasive_Tumor
559,1,18.84768532234869,69.65833584162647,5,Macrophages_1
560,6,19.40225133629263,81.32599644880156,1,Invasive_Tumor
561,6,18.991080914708828,85.07959966465901,1,Invasive_Tumor
562,1,19.039013939430276,88.04755592669052,5,Macrophages_1
563,6,18.643687428858883,89.19502768211572,1,Invasive_Tumor
564,6,18.85419106824106,90.73413268613315,1,Invasive_Tumor
565,6,19.039311480145756,94.89179064361606,1,Invasive_Tumor
566,6,20.070951538622644,0.9817124537500979,1,Invasive_Tumor
567,6,20.123377310878656,1.6903057898543077,1,Invasive_Tumor
568,6,20.001725579783514,3.26228542526999,1,Invasive_Tumor
569,7,20.105400841690933,5.996314189961327,7,T_Cell_&_Tumor_Hybrid
570,6,20.090756382527136,8.9353422727489,1,Invasive_Tumor
571,7,19.634051917799095,12.047245097913656,7,T_Cell_&_Tumor_Hybrid
572,6,20.00740114438203,13.84948354313264,1,Invasive_Tumor
573,6,20.15358048154654,16.00902260076259,1,Invasive_Tumor
574,6,20.117975964146904,17.685507709400497,1,Invasive_Tumor
575,6,19.927228238005842,20.12093640604916,1,Invasive_Tumor
576,6,19.838874698492127,23.333662211926864,1,Invasive_Tumor
577,6,19.776337615135674,23.928983375508817,1,Invasive_Tumor
578,6,19.97378919769172,24.849686201973814,1,Invasive_Tumor
579,6,20.226615975911944,26.061940717874332,1,Invasive_Tumor
580,6,19.60963917970368,26.731659011315195,1,Invasive_Tumor
581,6,19.8680216540541,29.538608446910843,1,Invasive_Tumor
582,0,19.772039508914645,31.146318501004426,3,Prolif_Invasive_Tumor
583,6,20.1569915042481,33.12826762899444,1,Invasive_Tumor
584,6,19.88913807468574,36.166770244350616,1,Invasive_Tumor
585,6,19.90587246836904,37.005633974638,1,Invasive_Tumor
586,6,19.95661008601267,45.395674539975936,1,Invasive_Tumor
587,6,20.08907865017896,46.982534362588474,1,Invasive_Tumor
588,6,19.921522200370074,49.889207051841886,1,Invasive_Tumor
589,6,19.390771389040015,51.39870025699854,1,Invasive_Tumor
590,0,20.108662378277504,52.990566826469355,3,Prolif_Invasive_Tumor
591,6,20.087808591534408,55.16637555701194,1,Invasive_Tumor
592,0,19.95609179433376,57.0013722397079,3,Prolif_Invasive_Tumor
593,6,19.783192675865614,59.224844346889356,1,Invasive_Tumor
594,6,20.07035602213627,63.45897623325108,1,Invasive_Tumor
595,6,20.075847106707116,63.96532995832456,1,Invasive_Tumor
596,6,19.905993423459826,65.24625071191866,1,Invasive_Tumor
597,6,19.956653705884893,66.68282948496399,1,Invasive_Tumor
598,6,19.813968699495135,71.20626382087133,1,Invasive_Tumor
599,6,19.964282181582533,72.01269809607736,1,Invasive_Tumor
600,1,19.689914130983304,72.95572190033059,5,Macrophages_1
601,5,20.083463764206368,77.9673202159987,8,B_Cells
602,6,19.81112630183514,79.96873930633227,1,Invasive_Tumor
603,6,20.047620629566463,80.93823941813095,1,Invasive_Tumor
604,6,19.71880741674642,84.03973459402994,1,Invasive_Tumor
605,7,19.88198847082609,87.96514157318671,7,T_Cell_&_Tumor_Hybrid
606,6,19.977902118986815,90.76884150420736,1,Invasive_Tumor
607,6,19.66786003762615,93.08341077779842,1,Invasive_Tumor
608,6,20.02302957462802,93.8784264103221,1,Invasive_Tumor
609,0,19.924170487424014,97.20959732295843,3,Prolif_Invasive_Tumor
610,6,19.651528760438154,97.99323460668552,1,Invasive_Tumor
611,6,19.739351449177537,99.02540479066424,1,Invasive_Tumor
612,6,21.121024016816435,1.5901536173510666,1,Invasive_Tumor
613,6,21.179111197110267,2.7486639743663757,1,Invasive_Tumor
614,6,20.973618272044007,5.18792287870149,1,Invasive_Tumor
615,6,21.080952362408098,5.853236654794764,1,Invasive_Tumor
616,6,21.04476871266258,7.8935124682002105,1,Invasive_Tumor
617,6,21.065924596425546,12.944412006546344,1,Invasive_Tumor
618,6,21.257196801416057,14.272748518565468,1,Invasive_Tumor
619,6,20.698600320357144,15.074827599560317,1,Invasive_Tumor
620,6,21.135292146472324,19.262052920676666,1,Invasive_Tumor
621,6,20.923598208884435,22.946450440493763,1,Invasive_Tumor
622,6,20.955148213149673,28.04263525275328,1,Invasive_Tumor
623,6,20.939550053908984,28.759351308924806,1,Invasive_Tumor
624,6,20.924970576667743,30.235606247028674,1,Invasive_Tumor
625,6,20.754760761643396,39.02172964073897,1,Invasive_Tumor
626,8,21.03666783985152,43.00882581975925,4,Endothelial
627,6,21.33418860655777,44.067663107845135,1,Invasive_Tumor
628,6,20.988773395910247,46.28935841478406,1,Invasive_Tumor
629,6,20.99972299145298,47.95710097870228,1,Invasive_Tumor
630,6,20.862540192568666,49.332607791550984,1,Invasive_Tumor
631,6,20.976505090716376,49.829695483119245,1,Invasive_Tumor
632,6,21.093233285206807,52.08443692159382,1,Invasive_Tumor
633,6,20.925951511859132,57.40184371223498,1,Invasive_Tumor
634,6,20.9092391917896,59.90203705374828,1,Invasive_Tumor
635,6,21.08065290803265,61.049051170688685,1,Invasive_Tumor
636,0,20.816399046036192,62.17550101256729,3,Prolif_Invasive_Tumor
637,6,21.050499325415373,63.97242006022026,1,Invasive_Tumor
638,6,21.164064359452283,66.69992934476713,1,Invasive_Tumor
639,6,21.271989708335898,69.7888081281862,1,Invasive_Tumor
640,6,20.98192359854461,72.11618651777077,1,Invasive_Tumor
641,6,21.27351944796134,76.17830306399784,1,Invasive_Tumor
642,0,21.206881977296305,79.1569110668642,3,Prolif_Invasive_Tumor
643,0,20.800757471925788,81.22928640277357,3,Prolif_Invasive_Tumor
644,6,20.75641229768137,83.0143970389872,1,Invasive_Tumor
645,1,20.939007272429116,87.0416466341422,5,Macrophages_1
646,6,21.20578709851897,87.69622626816849,1,Invasive_Tumor
647,7,20.985542598488,93.06346579074047,7,T_Cell_&_Tumor_Hybrid
648,6,20.879868488468443,94.12253615707822,1,Invasive_Tumor
649,6,21.310448636009713,95.8833577410368,1,Invasive_Tumor
650,6,21.05738089760067,97.12880033977898,1,Invasive_Tumor
651,6,20.535881144841852,97.63682223109643,1,Invasive_Tumor
652,7,22.063432125258537,1.1502199195589073,7,T_Cell_&_Tumor_Hybrid
653,6,22.104008122914173,2.06005686472416,1,Invasive_Tumor
654,6,22.04512173089422,3.422121706717604,1,Invasive_Tumor
655,6,22.0899424200464,4.282617107373054,1,Invasive_Tumor
656,6,21.986544878215405,6.3013960717117055,1,Invasive_Tumor
657,6,21.736320826071054,7.163479419273633,1,Invasive_Tumor
658,6,21.92585919935591,12.129323122783052,1,Invasive_Tumor
659,6,21.810876840888742,12.763673737017415,1,Invasive_Tumor
660,6,21.813451817841123,13.932981739929643,1,Invasive_Tumor
661,0,21.747386330179545,16.365345694132174,3,Prolif_Invasive_Tumor
662,6,22.09049781852793,16.708767110255383,1,Invasive_Tumor
663,6,22.019579229082524,17.909943633037376,1,Invasive_Tumor
664,6,21.91036692746386,18.716153183837065,1,Invasive_Tumor
665,6,21.870132414453924,20.290190362806424,1,Invasive_Tumor
666,6,21.99531537899571,20.886843734290878,1,Invasive_Tumor
667,6,22.215838945622497,26.30890687318626,1,Invasive_Tumor
668,6,21.599156856900215,27.91724750125614,1,Invasive_Tumor
669,6,22.07537530417018,31.89917358396725,1,Invasive_Tumor
670,6,21.890857605196445,36.25570583779693,1,Invasive_Tumor
671,6,21.623082831004112,39.18776634527875,1,Invasive_Tumor
672,6,21.61085938336721,39.456743938156485,1,Invasive_Tumor
673,7,21.817443301172943,43.09022815797144,7,T_Cell_&_Tumor_Hybrid
674,6,22.04390191115861,46.12003337565046,1,Invasive_Tumor
675,7,22.07861258679602,48.04196138618018,7,T_Cell_&_Tumor_Hybrid
676,6,21.812203685464443,51.86846839923504,1,Invasive_Tumor
677,6,22.203404198282648,55.005681688927915,1,Invasive_Tumor
678,6,22.284596699303222,55.92038770380687,1,Invasive_Tumor
679,6,22.07921731699131,57.04226460552199,1,Invasive_Tumor
680,0,21.881719466438376,59.959521147427786,3,Prolif_Invasive_Tumor
681,6,22.224883836902073,60.87561436835221,1,Invasive_Tumor
682,6,22.15107913913267,62.032754089260926,1,Invasive_Tumor
683,6,22.173481482270983,63.16048778203688,1,Invasive_Tumor
684,6,21.868707265005693,64.05780117847907,1,Invasive_Tumor
685,6,21.43308909894506,64.88927152201376,1,Invasive_Tumor
686,6,22.423358204296736,66.06725080407408,1,Invasive_Tumor
687,6,21.677824319310012,67.2139584783718,1,Invasive_Tumor
688,6,21.992846385627956,68.31908083371523,1,Invasive_Tumor
689,6,22.47614907024395,70.24151051683188,1,Invasive_Tumor
690,6,22.066115351254876,71.1074760386718,1,Invasive_Tumor
691,6,22.189849294711646,71.79817519375722,1,Invasive_Tumor
692,6,21.69952068612366,74.72688945461583,1,Invasive_Tumor
693,6,21.644466609053257,75.95952375725618,1,Invasive_Tumor
694,6,21.89345944160409,79.71816304368876,1,Invasive_Tumor
695,6,22.2181499468869,80.84304305418787,1,Invasive_Tumor
696,0,21.930750110470537,81.96597553904977,3,Prolif_Invasive_Tumor
697,6,21.8410727357857,84.90315791565222,1,Invasive_Tumor
698,6,22.039593457988992,87.93441638873792,1,Invasive_Tumor
699,6,22.216387043695452,88.73439907454038,1,Invasive_Tumor
700,6,21.711011960185324,92.04629335195864,1,Invasive_Tumor
701,8,21.75789140117533,95.19930161021338,4,Endothelial
702,6,22.842266149098126,1.8903725064421661,1,Invasive_Tumor
703,6,23.218927674942417,5.145151068838243,1,Invasive_Tumor
704,6,23.046964305189746,15.532545342743616,1,Invasive_Tumor
705,0,23.426430682114088,15.981637793973109,3,Prolif_Invasive_Tumor
706,6,23.187289145166222,18.130242001589906,1,Invasive_Tumor
707,6,22.992980964626067,21.03935401801747,1,Invasive_Tumor
708,6,23.25301556761775,22.19392474584481,1,Invasive_Tumor
709,6,23.042299402546377,23.656270024677582,1,Invasive_Tumor
710,6,22.859015729498513,26.788608646410957,1,Invasive_Tumor
711,6,23.13599496884902,28.028692785614275,1,Invasive_Tumor
712,6,22.860734669227785,29.177392513231695,1,Invasive_Tumor
713,6,22.941920579839227,33.02610480517299,1,Invasive_Tumor
714,7,23.265556539191596,33.66708534980647,7,T_Cell_&_Tumor_Hybrid
715,0,22.97974370275652,35.835277344708324,3,Prolif_Invasive_Tumor
716,6,22.839371722531673,36.84105877648056,1,Invasive_Tumor
717,6,22.9071324617129,40.07779838900061,1,Invasive_Tumor
718,6,23.204358117117735,40.84759220803191,1,Invasive_Tumor
719,6,22.889491865316653,42.86383857903984,1,Invasive_Tumor
720,6,22.92262583062987,44.21694951532754,1,Invasive_Tumor
721,6,22.897941452073276,51.267063255359716,1,Invasive_Tumor
722,6,23.036785098868062,52.917345038932794,1,Invasive_Tumor
723,6,22.92290204792488,58.08498053446998,1,Invasive_Tumor
724,6,22.679632790205492,62.62370324029373,1,Invasive_Tumor
725,6,22.822563811630992,65.03966541187107,1,Invasive_Tumor
726,0,22.813442191698712,66.23799560995917,3,Prolif_Invasive_Tumor
727,0,23.24866387689103,69.10535634105148,3,Prolif_Invasive_Tumor
728,6,23.162534808421807,70.0202121688715,1,Invasive_Tumor
729,6,23.117451875879965,70.92227140530547,1,Invasive_Tumor
730,6,22.89892833654712,71.87064159688173,1,Invasive_Tumor
731,8,22.836841691601204,73.96418351896124,4,Endothelial
732,0,22.898496479668527,78.68971177235274,3,Prolif_Invasive_Tumor
733,0,22.789623979489665,80.32209179565965,3,Prolif_Invasive_Tumor
734,6,23.499440078317402,82.11284212807897,1,Invasive_Tumor
735,6,22.55093567032572,82.97951259315734,1,Invasive_Tumor
736,8,23.11280170701476,84.87603904503453,4,Endothelial
737,0,22.743089540401495,91.98593207596845,3,Prolif_Invasive_Tumor
738,8,22.979131301701063,95.15955898845257,4,Endothelial
739,6,22.802399611501254,99.20228957824379,1,Invasive_Tumor
740,6,23.764474207503476,0.8192618139868515,1,Invasive_Tumor
741,6,23.771960739813007,2.8052942479652687,1,Invasive_Tumor
742,6,24.350997230748412,6.415645992561655,1,Invasive_Tumor
743,6,23.97340231553808,12.227318571543137,1,Invasive_Tumor
744,6,23.84685956110438,13.1417039881656,1,Invasive_Tumor
745,6,24.111157392816576,14.972270751256525,1,Invasive_Tumor
746,6,24.00206986291326,17.184804067652557,1,Invasive_Tumor
747,1,24.144006751868332,21.745353364833775,5,Macrophages_1
748,3,23.635148668812434,24.30635368430701,2,Stromal
749,6,24.0607207808924,25.99284555505257,1,Invasive_Tumor
750,6,24.154538967420475,28.15817230043175,1,Invasive_Tumor
751,6,23.667680341777086,29.129243554979034,1,Invasive_Tumor
752,6,24.089639056884664,29.973685817747615,1,Invasive_Tumor
753,6,24.339236314565632,34.96492672898051,1,Invasive_Tumor
754,6,23.99702845932906,36.2443166282552,1,Invasive_Tumor
755,6,24.164281187404963,38.205299480916516,1,Invasive_Tumor
756,6,24.13411409006218,38.645553776003915,1,Invasive_Tumor
757,6,23.858498860497885,48.661518852588706,1,Invasive_Tumor
758,6,24.0079533469173,49.81075587592877,1,Invasive_Tumor
759,6,23.68660105782768,52.82129092034006,1,Invasive_Tumor
760,6,23.909739392579496,54.77629482548255,1,Invasive_Tumor
761,6,24.05313759499325,56.054422128652455,1,Invasive_Tumor
762,6,24.14462009874756,57.90725911057321,1,Invasive_Tumor
763,0,24.004922425049582,59.24122492435244,3,Prolif_Invasive_Tumor
764,6,24.143996746028634,63.29057555310341,1,Invasive_Tumor
765,6,23.779418757408926,65.99426335250048,1,Invasive_Tumor
766,6,23.979660545089025,69.33669158973458,1,Invasive_Tumor
767,6,24.003855876902616,70.00484286202814,1,Invasive_Tumor
768,6,24.369918249335928,71.91304187065002,1,Invasive_Tumor
769,1,23.95716666875998,88.01295714785878,5,Macrophages_1
770,1,23.900196672401165,89.1889720003986,5,Macrophages_1
771,6,24.00427024476871,89.67710780546003,1,Invasive_Tumor
772,6,23.81617731102601,90.95828013555511,1,Invasive_Tumor
773,6,24.038550769813043,93.05948113206337,1,Invasive_Tumor
774,1,23.92698895669075,94.07261693304771,5,Macrophages_1
775,8,23.641734490391762,96.92631273133541,4,Endothelial
776,8,23.98828268977323,98.0977571485287,4,Endothelial
777,6,24.936491381213962,8.058424323590172,1,Invasive_Tumor
778,1,24.6735153395864,8.881618377305522,5,Macrophages_1
779,6,24.986573169077097,13.436319725787754,1,Invasive_Tumor
780,6,25.297871192414895,14.087910041206262,1,Invasive_Tumor
781,3,25.104260749655143,22.933763329965235,2,Stromal
782,3,25.12238543854623,25.88565619330431,2,Stromal
783,6,24.73170065488339,29.205881783646184,1,Invasive_Tumor
784,6,25.095379673784443,30.020411958212815,1,Invasive_Tumor
785,6,25.029689916276016,32.50962253956304,1,Invasive_Tumor
786,6,25.105809047666888,32.912815175409584,1,Invasive_Tumor
787,6,25.084525724341766,37.75147861230954,1,Invasive_Tumor
788,6,24.728043854899237,38.99446030823328,1,Invasive_Tumor
789,6,24.991719837688407,42.03501349176749,1,Invasive_Tumor
790,6,24.848425827914966,43.57630987307194,1,Invasive_Tumor
791,0,24.989983181143035,44.9381662971237,3,Prolif_Invasive_Tumor
792,6,24.820519814619633,46.92631691172248,1,Invasive_Tumor
793,6,25.2624940734282,52.92624729275889,1,Invasive_Tumor
794,6,24.82820552231113,53.87395485047388,1,Invasive_Tumor
795,7,24.820211568706892,57.73136149138231,7,T_Cell_&_Tumor_Hybrid
796,0,25.014917281308712,59.15160761028435,3,Prolif_Invasive_Tumor
797,6,24.7845801861192,68.88323183120207,1,Invasive_Tumor
798,6,24.915067339513428,69.79525970951983,1,Invasive_Tumor
799,6,24.83400708049241,70.84801314643641,1,Invasive_Tumor
800,3,25.28223441277792,75.9055353520506,2,Stromal
801,3,25.157160765366235,80.0217294249426,2,Stromal
802,5,24.98850609630692,81.1336677972721,8,B_Cells
803,6,24.921756589565195,86.80936410039699,1,Invasive_Tumor
804,8,25.188183522915022,88.90414052048911,4,Endothelial
805,6,25.08104081606458,93.730898454396,1,Invasive_Tumor
806,8,25.099610480936573,94.32154000131553,4,Endothelial
807,6,24.99476155253115,99.03115878614632,1,Invasive_Tumor
808,8,25.662353994445713,1.3040007035001486,4,Endothelial
809,8,25.97750680348809,7.104416650670565,4,Endothelial
810,8,25.893502016158187,8.898588008771402,4,Endothelial
811,1,26.129011054691976,11.019295828521047,5,Macrophages_1
812,3,26.20236848659884,19.765035979800988,2,Stromal
813,4,25.868409791047767,20.975541528393485,6,CD8+_T_Cells
814,3,26.09367704685541,23.914458149388484,2,Stromal
815,3,26.347175799537144,25.829457153586524,2,Stromal
816,6,25.86645745588589,30.08113044596093,1,Invasive_Tumor
817,6,26.336384348014626,32.51997343287581,1,Invasive_Tumor
818,6,25.82948283056587,36.33308990128694,1,Invasive_Tumor
819,6,26.00459195112159,36.98558539573558,1,Invasive_Tumor
820,6,25.99777087763163,40.176822930943175,1,Invasive_Tumor
821,6,26.002299779974013,41.17254148681393,1,Invasive_Tumor
822,6,25.832464391618412,41.870492394862836,1,Invasive_Tumor
823,6,25.881763379247115,44.12878081470012,1,Invasive_Tumor
824,6,25.86645594272812,44.71180158029877,1,Invasive_Tumor
825,6,26.06539251908089,45.838940321629686,1,Invasive_Tumor
826,7,26.066007022902063,48.04775057408123,7,T_Cell_&_Tumor_Hybrid
827,6,26.445188866347653,49.917042467528574,1,Invasive_Tumor
828,6,26.274197801258225,51.35129572860605,1,Invasive_Tumor
829,6,25.898031351572303,54.12960808691107,1,Invasive_Tumor
830,6,26.064973923159236,70.9235923757668,1,Invasive_Tumor
831,3,26.19942359615835,74.9058840573773,2,Stromal
832,7,26.006120364867705,77.03739412164266,7,T_Cell_&_Tumor_Hybrid
833,4,25.986071684310613,78.78889374227157,6,CD8+_T_Cells
834,1,26.01031498855398,80.11912239065892,5,Macrophages_1
835,8,26.173455325761687,88.7249396100109,4,Endothelial
836,6,25.830335895438953,91.12460203919215,1,Invasive_Tumor
837,6,25.934866106235965,98.96708105360392,1,Invasive_Tumor
838,6,27.094086628969297,0.08292270361825299,1,Invasive_Tumor
839,6,27.062289414310833,2.7974828149324074,1,Invasive_Tumor
840,6,27.047916551971277,12.048997041417623,1,Invasive_Tumor
841,6,26.92603976673924,13.48246954830253,1,Invasive_Tumor
842,6,27.194507157828507,13.908556649507867,1,Invasive_Tumor
843,3,27.426773649440907,21.063479972065807,2,Stromal
844,7,27.08128309873524,26.30111338995146,7,T_Cell_&_Tumor_Hybrid
845,0,26.96136465969003,30.152340828972026,3,Prolif_Invasive_Tumor
846,6,27.151148057778908,31.086377096828926,1,Invasive_Tumor
847,6,26.892173472649404,31.79726214549576,1,Invasive_Tumor
848,6,26.85006193105942,34.74448232554067,1,Invasive_Tumor
849,6,27.006561749522742,36.01068648813649,1,Invasive_Tumor
850,6,26.48344067340601,39.90735282893736,1,Invasive_Tumor
851,6,26.7692099272696,40.99618835724494,1,Invasive_Tumor
852,6,26.930407628815832,45.0411313348039,1,Invasive_Tumor
853,6,26.729322228370457,46.86471443223142,1,Invasive_Tumor
854,8,26.793471379621575,50.09882060520278,4,Endothelial
855,6,26.9126503325084,56.37171123771822,1,Invasive_Tumor
856,6,26.671406941293878,56.79813180252391,1,Invasive_Tumor
857,6,26.918785640748034,58.906090728295815,1,Invasive_Tumor
858,6,26.892945967093432,60.990077868264,1,Invasive_Tumor
859,6,27.005081041677002,62.22809193478812,1,Invasive_Tumor
860,6,27.230836806098804,62.76272359986366,1,Invasive_Tumor
861,6,27.034500883298573,63.78697037912318,1,Invasive_Tumor
