"gene","cell_type","Z_score","p_val"
"TUBB2B","Prolif_Invasive_Tumor",0.0661410186940383,0.947265554134798
"USP53","Prolif_Invasive_Tumor",0.7888431257079,0.430203700338458
"ZNF562","Prolif_Invasive_Tumor",0.550160584941109,0.582209235203519
"ACTA2","Stromal",0.537266426462334,0.591083592872221
"ACTG2","Stromal",0.862247699424184,0.388551226343611
"ADAM9","Stromal",1.46455347957331,0.143042782081878
"ANKRD28","Stromal",1.10089352573472,0.270943000152453
"BACE2","Stromal",0.605974920435508,0.544531407234286
"BASP1","Stromal",0.0824840515339623,0.934261800147819
"CCDC6","Stromal",0.922799292766625,0.356111809467245
"CCDC80","Stromal",0.358495521406036,0.719972518876961
"CCND1","Stromal",1.52131671814536,0.128180376860934
"CRISPLD2","Stromal",0.375358824267638,0.707393623350329
"CTTN","Stromal",0.547541752511136,0.584006593953231
"CXCL12","Stromal",0.983816390592244,0.325205798837244
"DAPK3","Stromal",0.0523765123537505,0.958228688849838
"DNTTIP1","Stromal",1.00483923268448,0.314974269075538
"DPT","Stromal",0.437568221218335,0.661699312027263
"DST","Stromal",0.532677016240214,0.594257178855332
"EGFR","Stromal",0.445775931613329,0.655759109187007
"EIF4EBP1","Stromal",0.0788711051857288,0.937135146346769
"ENAH","Stromal",1.46069648974952,0.14409875281653
"ERBB2","Stromal",1.04251717979154,0.297171964661757
"FBLIM1","Stromal",0.939886210127196,0.347275931470751
"FBLN1","Stromal",0.738271464996386,0.460349502878953
"FSTL3","Stromal",0.235988663944882,0.813441466643174
"GJB2","Stromal",1.17747341584363,0.239006602114441
"HDC","Stromal",0.523062899986635,0.600930482153144
"IGF1","Stromal",0.718147724011571,0.472666206714245
"KARS","Stromal",0.0608982213236822,0.951440265996734
"KRT15","Stromal",0.00563965633067113,0.995500229138614
"LGALSL","Stromal",0.09566502755027,0.923786617438324
"LPL","Stromal",1.38903069346438,0.164823416860861
"LRRC15","Stromal",0.0880397739763769,0.929845063797759
"LUM","Stromal",0.48917584522755,0.624717208848966
"MDM2","Stromal",0.501552151314548,0.615982584554643
"MEDAG","Stromal",0.536574140982516,0.591561810229387
"MMP1","Stromal",0.544734040589591,0.585936449212084
"MMP2","Stromal",1.35622183938836,0.175028595316077
"NARS","Stromal",1.17844099914705,0.238620840887871
"PCOLCE","Stromal",0.0627632938424845,0.949954995485523
"PDE4A","Stromal",0.242625737298224,0.808295341381251
"PDGFRA","Stromal",1.50814751354428,0.131516777018661
"PDGFRB","Stromal",0.724121416536722,0.468991197466281
"PELI1","Stromal",0.160467706221976,0.872512658648869
"PIM1","Stromal",0.527905453884412,0.597564959146889
"POLR2J3","Stromal",1.45722039671848,0.145055552063201
"POSTN","Stromal",1.73025642908425,0.08358447042279
"PTGDS","Stromal",0.422619592927555,0.672572829212216
"PTN","Stromal",0.539167246770014,0.589771458120052
"PTRHD1","Stromal",0.269231165849854,0.787751798522098
"QARS","Stromal",0.0696822068598613,0.944446604221072
"RUNX1","Stromal",2.50377375083673,0.0122876581879974
"SDC4","Stromal",0.324792901422398,0.745337817385156
"SERPINA3","Stromal",0.265122777213736,0.790914881315292
"SFRP4","Stromal",1.01847127653669,0.308454044374381
"SMS","Stromal",0.937998974278592,0.34824493723219
"SQLE","Stromal",0.576412939817134,0.56433610017629
"SVIL","Stromal",1.26603051709249,0.205502156767821
"TMEM147","Stromal",0.769136344523158,0.441812374375752
"TOMM7","Stromal",1.40116284851943,0.161165381118271
"TRAPPC3","Stromal",1.55363349124564,0.120271865808607
"TUBB2B","Stromal",0.0217938109297132,0.982612431178512
"ZEB1","Stromal",0.381319208601374,0.70296640206528
"ZEB2","Stromal",0.100255865637632,0.920141195013535
"ACTG2","T_Cell_&_Tumor_Hybrid",0.000223644408113428,0.999821557581144
"ADAM9","T_Cell_&_Tumor_Hybrid",0.0669771589660015,0.946599886865109
"ANKRD28","T_Cell_&_Tumor_Hybrid",0.0535734957780899,0.957274973482266
"AR","T_Cell_&_Tumor_Hybrid",0.0665699991637713,0.946924029946616
"BACE2","T_Cell_&_Tumor_Hybrid",0.189114263473862,0.850003262565403
"C2orf42","T_Cell_&_Tumor_Hybrid",1.02665182071078,0.304584443426122
"CCDC6","T_Cell_&_Tumor_Hybrid",0.0717733921779611,0.942782248160354
"CCND1","T_Cell_&_Tumor_Hybrid",1.1812394558703,0.237507611233671
"CCPG1","T_Cell_&_Tumor_Hybrid",1.68397782628203,0.0921859541080258
"CD247","T_Cell_&_Tumor_Hybrid",0.0580602290607498,0.953700653536443
"CD3E","T_Cell_&_Tumor_Hybrid",0.469938845694623,0.63839870992625
"CD3G","T_Cell_&_Tumor_Hybrid",0.942695570507868,0.345836639688569
"CD8A","T_Cell_&_Tumor_Hybrid",0.0648421705093327,0.948299664868436
"CD8B","T_Cell_&_Tumor_Hybrid",0.2395705273832,0.810663215197496
"CEACAM6","T_Cell_&_Tumor_Hybrid",0.0387784753422884,0.969067006112617
"CYTIP","T_Cell_&_Tumor_Hybrid",1.01199641028056,0.311539769796128
"DAPK3","T_Cell_&_Tumor_Hybrid",0.136809957838424,0.89118101244115
"DSP","T_Cell_&_Tumor_Hybrid",1.09229278082057,0.27470443245754
"ENAH","T_Cell_&_Tumor_Hybrid",0.316421307909906,0.751682745805148
"ERBB2","T_Cell_&_Tumor_Hybrid",0.909810115565544,0.362922658944872
"FAM107B","T_Cell_&_Tumor_Hybrid",0.0465904521825456,0.962839641822715
"FASN","T_Cell_&_Tumor_Hybrid",0.115724626503018,0.907870788251517
"GATA3","T_Cell_&_Tumor_Hybrid",0.576058278878968,0.564575790347111
"GZMA","T_Cell_&_Tumor_Hybrid",2.25096781368449,0.0243875760234402
"HMGA1","T_Cell_&_Tumor_Hybrid",0.0589664289562271,0.952978847377223
"HOOK2","T_Cell_&_Tumor_Hybrid",0.055748761074999,0.955541954153549
"IL2RG","T_Cell_&_Tumor_Hybrid",0.257952847601622,0.796443298083148
"KARS","T_Cell_&_Tumor_Hybrid",0.0762978961729753,0.93918209957779
"KLF5","T_Cell_&_Tumor_Hybrid",0.0672474768201596,0.946384689600574
"KRT15","T_Cell_&_Tumor_Hybrid",0.0684029465861747,0.945464876289782
"KRT7","T_Cell_&_Tumor_Hybrid",0.937070705928824,0.348722188784779
"KRT8","T_Cell_&_Tumor_Hybrid",0.0106483857185218,0.991503977996013
"LARS","T_Cell_&_Tumor_Hybrid",0.0787076873616776,0.93726513082181
"MDM2","T_Cell_&_Tumor_Hybrid",0.405341415360904,0.685226567701026
"MYO5B","T_Cell_&_Tumor_Hybrid",0.3659361108696,0.71441274982941
"NARS","T_Cell_&_Tumor_Hybrid",0.309028940742984,0.757299512040514
"OCIAD2","T_Cell_&_Tumor_Hybrid",0.0701383838932303,0.944083515985012
"PCLAF","T_Cell_&_Tumor_Hybrid",0.464160321115385,0.642532886983454
"PELI1","T_Cell_&_Tumor_Hybrid",0.245698888867394,0.805915332392322
"POLR2J3","T_Cell_&_Tumor_Hybrid",1.62217628432745,0.104765608083977
"PTRHD1","T_Cell_&_Tumor_Hybrid",0.0565427305590144,0.954909455889467
"QARS","T_Cell_&_Tumor_Hybrid",0.0739732290602016,0.941031686998819
"S100A14","T_Cell_&_Tumor_Hybrid",1.37049247034069,0.170533224256146
"S100A4","T_Cell_&_Tumor_Hybrid",0.220218066220277,0.82570132716695
"SERHL2","T_Cell_&_Tumor_Hybrid",0.0649991228303818,0.948174698659432
"SERPINA3","T_Cell_&_Tumor_Hybrid",0.0655989058165699,0.947697160270719
"SLAMF1","T_Cell_&_Tumor_Hybrid",3.80755304227961,0.00014034864221177
"SLC5A6","T_Cell_&_Tumor_Hybrid",1.80048342226833,0.0717843389007302
"SMS","T_Cell_&_Tumor_Hybrid",0.0761987034631186,0.939261014178775
"SQLE","T_Cell_&_Tumor_Hybrid",0.0765601484083171,0.938973462824414
"TFAP2A","T_Cell_&_Tumor_Hybrid",2.12084916341573,0.0339344978931221
"THAP2","T_Cell_&_Tumor_Hybrid",1.26449039862439,0.206054064738953
"TMEM147","T_Cell_&_Tumor_Hybrid",0.0745957050308022,0.940536391492739
"TOMM7","T_Cell_&_Tumor_Hybrid",0.324891998727889,0.745262812774319
"TRAC","T_Cell_&_Tumor_Hybrid",1.20704359082272,0.22741535697728
"TRAF4","T_Cell_&_Tumor_Hybrid",0.0714394946246661,0.943047977725871
"TUBA4A","T_Cell_&_Tumor_Hybrid",0.069936388589533,0.944244290117475
"TUBB2B","T_Cell_&_Tumor_Hybrid",0.0697766333916785,0.944371445689122
"USP53","T_Cell_&_Tumor_Hybrid",0.0827090163081394,0.934082915462475
"WARS","T_Cell_&_Tumor_Hybrid",0.0671198659673223,0.946486278802039
"ZNF562","T_Cell_&_Tumor_Hybrid",0.0744689703970378,0.940637230626747
