state,row,col,niche,state_rank,cell_type,niche_name,cortical_depth
1,28.385695194923393,77.76847085993495,1,2,L4/5 IT,middle (L4/5),0.2859910146542421
1,28.323159386188305,82.01800608597229,1,2,L4/5 IT,middle (L4/5),0.29817945284266184
1,28.081945915325022,84.87251260692894,1,2,L4/5 IT,middle (L4/5),0.3130236583776783
1,27.903242327706657,93.0947926211862,1,2,L4/5 IT,middle (L4/5),0.35834967114254307
0,28.171729390744698,101.16390829047076,1,1,L2/3 IT,middle (L4/5),0.37846511960687124
0,27.889016149117257,101.82764449735794,1,1,L2/3 IT,middle (L4/5),0.3801321035110019
1,28.372100948942744,103.3769953144476,1,2,L4/5 IT,middle (L4/5),0.3819835526480189
1,27.7658029919115,104.08947166061664,1,2,L4/5 IT,middle (L4/5),0.38407925081938904
2,27.758795807235515,108.85276065276088,1,5,L5 ET,middle (L4/5),0.39687222880269224
0,27.661747230607293,112.08965407420239,1,1,L2/3 IT,middle (L4/5),0.40285415219533016
1,27.960945576856048,113.26730519585433,1,2,L4/5 IT,middle (L4/5),0.40419293464457157
0,29.258836339641118,32.25090572007786,0,1,L2/3 IT,superficial (L2/3),0.035741151624322336
0,28.977322997123625,33.035249277475316,0,1,L2/3 IT,superficial (L2/3),0.0439301353138621
0,29.23967695439789,33.97303345269732,0,1,L2/3 IT,superficial (L2/3),0.05167492484980636
0,29.086260773327986,37.081772827647455,0,1,L2/3 IT,superficial (L2/3),0.07145450639464099
3,29.080468497080354,39.955908532347756,0,4,L5 IT,superficial (L2/3),0.08720052521103959
0,29.089212404238822,43.953209165573895,0,1,L2/3 IT,superficial (L2/3),0.10828714068554955
0,29.008364317925512,46.027320754499655,0,1,L2/3 IT,superficial (L2/3),0.12045399409675674
0,28.889177436542777,47.623468510853584,0,1,L2/3 IT,superficial (L2/3),0.133798117165706
3,29.15955888302924,55.819452707384286,0,4,L5 IT,superficial (L2/3),0.19163692547027117
0,29.148544132632164,63.8831978373481,0,1,L2/3 IT,superficial (L2/3),0.23492022870858575
1,29.240222519132512,73.20182473344711,1,2,L4/5 IT,middle (L4/5),0.28268580574023605
5,29.050590093753623,76.23775613671388,1,6,L6 CT,middle (L4/5),0.2934121761909599
0,29.164440451125632,78.07465286171428,1,1,L2/3 IT,middle (L4/5),0.29902982098712905
1,28.9004041871396,80.07565805753563,1,2,L4/5 IT,middle (L4/5),0.3046204926063067
1,29.152437250740928,82.95098254615596,1,2,L4/5 IT,middle (L4/5),0.31560787614775954
6,28.756499115140034,88.30506203952815,1,7,L6 IT,middle (L4/5),0.3431241135638018
3,28.684706297052095,88.85575596242634,1,4,L5 IT,middle (L4/5),0.34902500366640143
0,29.189839233281173,93.30851155642159,1,1,L2/3 IT,middle (L4/5),0.36925166544168475
0,28.94746665111063,102.9173663669214,1,1,L2/3 IT,middle (L4/5),0.3925710255070669
1,29.05622824918136,105.26676298107911,1,2,L4/5 IT,middle (L4/5),0.39746221883332333
1,29.009539195800755,106.99257124622589,1,2,L4/5 IT,middle (L4/5),0.4031615050120312
1,29.040832897091907,112.28449979236989,1,2,L4/5 IT,middle (L4/5),0.41548436963083835
1,28.530301404767176,113.21824395456481,1,2,L4/5 IT,middle (L4/5),0.4170260702034174
3,28.90523248210984,115.94759785032389,1,4,L5 IT,middle (L4/5),0.4203821042760076
1,29.008990715832436,116.82739565089162,1,2,L4/5 IT,middle (L4/5),0.42138706576770013
1,29.846435593995178,31.209995223709768,0,2,L4/5 IT,superficial (L2/3),0.03570651339688909
0,30.01017120369255,34.2681365031615,0,1,L2/3 IT,superficial (L2/3),0.06070580316607199
0,29.85549442840146,35.09722632381739,0,1,L2/3 IT,superficial (L2/3),0.06803116118855332
3,29.995287627403684,39.77280692134905,0,4,L5 IT,superficial (L2/3),0.09584674960254455
0,30.07313985675151,44.1032563889352,0,1,L2/3 IT,superficial (L2/3),0.1151712243278554
0,29.895455735330604,46.98646256643351,0,1,L2/3 IT,superficial (L2/3),0.1328270146147001
0,29.589546468188665,49.36509232272872,0,1,L2/3 IT,superficial (L2/3),0.14650442608512845
0,30.09020699021047,52.958995475939936,0,1,L2/3 IT,superficial (L2/3),0.17693341282212832
0,30.05557164417602,57.17695211663357,0,1,L2/3 IT,superficial (L2/3),0.2062847090195826
0,29.94170671696383,65.82176585291424,0,1,L2/3 IT,superficial (L2/3),0.25683159410378753
0,29.968354172017754,68.34327727057108,0,1,L2/3 IT,superficial (L2/3),0.26830414618063286
1,29.75599408270958,72.49697209638488,1,2,L4/5 IT,middle (L4/5),0.2900202958581539
1,30.06656674110669,80.75067423431845,1,2,L4/5 IT,middle (L4/5),0.32152107773719746
1,30.049828912827447,84.26054766306389,1,2,L4/5 IT,middle (L4/5),0.33336801718438325
1,30.134135357092646,85.4151618421683,1,2,L4/5 IT,middle (L4/5),0.33824620683137524
3,29.958815635195137,88.11288480702223,1,4,L5 IT,middle (L4/5),0.35470094450008555
3,29.615967499709136,90.365752110618,1,4,L5 IT,middle (L4/5),0.365730818565131
1,29.698622605029357,93.2812330240346,1,2,L4/5 IT,middle (L4/5),0.37977469709519157
0,29.940458697334712,94.25955867199781,1,1,L2/3 IT,middle (L4/5),0.3834998950603617
2,30.383682381034,94.800116069087,1,5,L5 ET,middle (L4/5),0.38671351684708755
1,29.909274833485718,99.1462960311242,1,2,L4/5 IT,middle (L4/5),0.39553148321139553
4,30.13934128257534,103.6101615308975,1,3,L5/6 NP,middle (L4/5),0.4057988480937519
1,29.971643507489404,103.66549805607937,1,2,L4/5 IT,middle (L4/5),0.4057988480937519
4,30.078456052474948,104.7908651682011,1,3,L5/6 NP,middle (L4/5),0.4085893891947063
1,30.045390317602596,106.82911310926711,1,2,L4/5 IT,middle (L4/5),0.4146727672983757
1,29.779065140737647,107.7961086936733,1,2,L4/5 IT,middle (L4/5),0.41774491801156083
1,30.02447354696001,108.94339845266953,1,2,L4/5 IT,middle (L4/5),0.42068106218464985
1,30.30236204762241,113.4064664215718,1,2,L4/5 IT,middle (L4/5),0.4294713648469701
1,29.72375892631035,115.41506850775127,1,2,L4/5 IT,middle (L4/5),0.43208768904990474
0,30.95244379576943,29.158983573656794,0,1,L2/3 IT,superficial (L2/3),0.02622799581443137
0,31.055481695095327,31.88640735817113,0,1,L2/3 IT,superficial (L2/3),0.052852307570065
0,31.02128194429437,33.24342571359118,0,1,L2/3 IT,superficial (L2/3),0.06142502273422617
1,31.09229521191883,34.96116231916531,0,2,L4/5 IT,superficial (L2/3),0.07693785844294879
0,30.778214392841935,36.882495489208644,0,1,L2/3 IT,superficial (L2/3),0.08961560417744145
2,31.454298023322814,42.84575194225799,0,5,L5 ET,superficial (L2/3),0.11703435466017002
0,31.17304535740968,43.627848076205,0,1,L2/3 IT,superficial (L2/3),0.12176235329461407
3,31.202148189341536,55.26970376167346,0,4,L5 IT,superficial (L2/3),0.19914856797722555
0,31.271124113019887,59.087661855122164,0,1,L2/3 IT,superficial (L2/3),0.22730537449026358
7,30.901338571175827,64.14259661774663,0,8,L6 IT Car3,superficial (L2/3),0.25620656083960086
1,31.164955755103676,70.21206202288388,1,2,L4/5 IT,middle (L4/5),0.2911591551940514
1,30.89496067567053,77.78450474468637,1,2,L4/5 IT,middle (L4/5),0.32615157150790386
1,30.98276077803996,83.66709795491656,1,2,L4/5 IT,middle (L4/5),0.34651251790730636
2,31.155598464300425,84.98023718242757,1,5,L5 ET,middle (L4/5),0.35097659141489534
2,31.24596388174688,85.44654017355978,1,5,L5 ET,middle (L4/5),0.35097659141489534
3,31.015596573970036,89.27946292600461,1,4,L5 IT,middle (L4/5),0.371429886796675
3,30.906633831908103,93.15737498847678,1,4,L5 IT,middle (L4/5),0.3900751598332576
1,30.95380077569022,99.34703877664221,1,2,L4/5 IT,middle (L4/5),0.4057933817917068
0,31.333054106200386,100.73772531195637,1,1,L2/3 IT,middle (L4/5),0.40962226889519926
1,31.024953997027705,103.65809422734937,1,2,L4/5 IT,middle (L4/5),0.4169658488248178
1,30.53263250361033,105.06520481873868,1,2,L4/5 IT,middle (L4/5),0.41993043870052826
3,31.241222705234232,107.2953361433553,1,4,L5 IT,middle (L4/5),0.4262744716626056
1,31.18960456647624,111.02463489640343,1,2,L4/5 IT,middle (L4/5),0.4376609971872761
3,30.769045200671332,112.8746191500006,1,4,L5 IT,middle (L4/5),0.44154396979749194
0,30.69069997287002,113.86570728097271,1,1,L2/3 IT,middle (L4/5),0.4430399236542056
0,31.870397903559837,24.89746541420822,0,1,L2/3 IT,superficial (L2/3),0.0027806995813910835
1,32.13697696306061,36.050449994909464,0,2,L4/5 IT,superficial (L2/3),0.0922078227888756
7,31.856032111909997,37.57469347786796,0,8,L6 IT Car3,superficial (L2/3),0.10332505527326812
0,31.600539673246715,45.14193136455112,0,1,L2/3 IT,superficial (L2/3),0.1330947496197567
0,32.21346537884129,46.058332190340444,0,1,L2/3 IT,superficial (L2/3),0.13843059677029335
0,32.435756670151875,46.52951489240705,0,1,L2/3 IT,superficial (L2/3),0.144328492696818
0,31.825564888640493,49.109949874901105,0,1,L2/3 IT,superficial (L2/3),0.15780165839503393
0,32.03761982396341,53.171273749751016,0,1,L2/3 IT,superficial (L2/3),0.189559447850669
0,31.943052920694836,53.85380126625028,0,1,L2/3 IT,superficial (L2/3),0.19781349857376537
0,31.95937141531705,54.94145138163264,0,1,L2/3 IT,superficial (L2/3),0.20592833750626
0,31.831893146240297,56.59608926048983,0,1,L2/3 IT,superficial (L2/3),0.22133248809674091
0,31.994554349553177,59.1089622088051,0,1,L2/3 IT,superficial (L2/3),0.23532235123934414
0,32.200089945492884,60.195114437759976,0,1,L2/3 IT,superficial (L2/3),0.24181614724098388
0,32.074050354532616,63.07210225447781,0,1,L2/3 IT,superficial (L2/3),0.2601331719026337
0,31.51167385524903,65.00142795849638,0,1,L2/3 IT,superficial (L2/3),0.27217384459563426
3,31.692557380801084,68.09121751140408,1,4,L5 IT,middle (L4/5),0.29058655460296406
4,31.869043141565296,72.89459560253022,1,3,L5/6 NP,middle (L4/5),0.3190555893495559
1,32.08863082168449,77.11650680495012,1,2,L4/5 IT,middle (L4/5),0.3363712749004597
1,32.15519202164658,78.94418454857548,1,2,L4/5 IT,middle (L4/5),0.34315572051820875
1,32.348691218215784,86.43235222988399,1,2,L4/5 IT,middle (L4/5),0.3680971179908006
2,32.24913854263111,87.14489445815781,1,5,L5 ET,middle (L4/5),0.3727451571326025
1,31.56133655280601,87.86371585882837,1,2,L4/5 IT,middle (L4/5),0.3775728801559605
1,31.863531314703962,88.97309951395543,1,2,L4/5 IT,middle (L4/5),0.3824663702455114
1,32.17590918383291,91.27323239744555,1,2,L4/5 IT,middle (L4/5),0.3919442225583525
2,32.15161489282292,93.05146369312726,1,5,L5 ET,middle (L4/5),0.4002991605184746
3,31.81483190771112,94.21143349276406,1,4,L5 IT,middle (L4/5),0.4038776611654396
5,32.13481331082845,96.1866929348888,1,6,L6 CT,middle (L4/5),0.409767396165986
0,32.1329050569017,105.09856444390518,1,1,L2/3 IT,middle (L4/5),0.43159763415351166
1,31.920996859382743,106.56878451262011,1,2,L4/5 IT,middle (L4/5),0.4380575318909632
1,31.81892835182267,107.87843047426949,1,2,L4/5 IT,middle (L4/5),0.4412263849984896
1,32.209091637979625,112.35287689674334,1,2,L4/5 IT,middle (L4/5),0.45151778979425317
1,31.758106691235927,115.00763823625735,1,2,L4/5 IT,middle (L4/5),0.4561856225102558
3,31.949138250718892,116.47806508778487,1,4,L5 IT,middle (L4/5),0.45740837417170266
0,33.28829351075427,26.706397625283678,0,1,L2/3 IT,superficial (L2/3),0.02432188738438107
0,32.94152151370651,28.302171457229832,0,1,L2/3 IT,superficial (L2/3),0.032629504485176
1,32.614460589214076,31.931365602974683,0,2,L4/5 IT,superficial (L2/3),0.06889843271779615
1,32.97307009634917,33.52595974539983,0,2,L4/5 IT,superficial (L2/3),0.08597753548917893
0,32.74363767615261,35.00159263611994,0,1,L2/3 IT,superficial (L2/3),0.09354290184504337
0,32.87360011624695,37.31446280306822,0,1,L2/3 IT,superficial (L2/3),0.10619891685535936
0,32.89809460442746,38.01898876564227,0,1,L2/3 IT,superficial (L2/3),0.1113085725864612
2,33.11688922802226,39.96115504650427,0,5,L5 ET,superficial (L2/3),0.11970102304298934
3,33.24960493151526,42.055088777230196,0,4,L5 IT,superficial (L2/3),0.12700912567281628
0,32.767008918186306,45.82490372087265,0,1,L2/3 IT,superficial (L2/3),0.14469653807651917
0,32.75080783742925,53.11948207431751,0,1,L2/3 IT,superficial (L2/3),0.19603257411189834
0,32.920619415561774,54.62832006875451,0,1,L2/3 IT,superficial (L2/3),0.21271544975651335
0,33.379646917344225,56.023155526313666,0,1,L2/3 IT,superficial (L2/3),0.22077246575377055
0,33.18310226857874,58.964838546698225,0,1,L2/3 IT,superficial (L2/3),0.24307467961940307
0,32.691376760088225,60.743638251891106,0,1,L2/3 IT,superficial (L2/3),0.25650203405652905
0,32.95288212815388,61.872539592985255,0,1,L2/3 IT,superficial (L2/3),0.26295925426088845
0,32.887032930977746,63.86607457830843,0,1,L2/3 IT,superficial (L2/3),0.27572334684353156
0,33.01249680906111,71.33399024959061,1,1,L2/3 IT,middle (L4/5),0.32002970585498874
4,33.02751407533015,71.83932036418781,1,3,L5/6 NP,middle (L4/5),0.32578896872390894
1,33.04525965039375,73.8121957573455,1,2,L4/5 IT,middle (L4/5),0.33640505473927895
1,33.139687712412865,76.8640771967928,1,2,L4/5 IT,middle (L4/5),0.3497358290757257
1,33.546434274367726,80.66450555173613,1,2,L4/5 IT,middle (L4/5),0.37674119646799964
1,32.80322091584138,84.9591107903934,1,2,L4/5 IT,middle (L4/5),0.3764399235360052
6,32.748936804372775,88.0139140219626,1,7,L6 IT,middle (L4/5),0.38896182253584033
2,33.12509200725966,89.03496270429969,1,5,L5 ET,middle (L4/5),0.39347805816269366
0,32.875799584842554,90.96307221728698,1,1,L2/3 IT,middle (L4/5),0.4024185380655515
1,33.15609112656893,94.94310100962717,1,2,L4/5 IT,middle (L4/5),0.4173374156163471
1,32.72075192569684,96.07866352299521,1,2,L4/5 IT,middle (L4/5),0.42019560434662495
1,32.72912836248334,100.720119893304,1,2,L4/5 IT,middle (L4/5),0.43209674938221243
1,32.81484106670025,110.22326902388076,1,2,L4/5 IT,middle (L4/5),0.4587370873893425
2,32.738514286785744,110.96666486466599,1,5,L5 ET,middle (L4/5),0.46109047908025824
1,32.85569101264848,112.01616345424587,1,2,L4/5 IT,middle (L4/5),0.463138745343746
2,33.174684784669665,116.35782981028085,1,5,L5 ET,middle (L4/5),0.46902371692703965
3,32.73050664211499,116.89656165241354,1,4,L5 IT,middle (L4/5),0.4702244673226191
1,33.823483687419284,23.943055699558645,0,2,L4/5 IT,superficial (L2/3),0.009828977133076403
0,34.1680363085291,24.94267401912151,0,1,L2/3 IT,superficial (L2/3),0.016315117423446966
0,33.90424868763309,25.931186000069385,0,1,L2/3 IT,superficial (L2/3),0.023504684485505866
0,33.99999169723238,27.768986375386596,0,1,L2/3 IT,superficial (L2/3),0.039802046573389364
0,34.12715164820131,32.77370477860288,0,1,L2/3 IT,superficial (L2/3),0.08516054930092831
0,34.14866560348649,37.819563624586586,0,1,L2/3 IT,superficial (L2/3),0.11883079339769635
1,33.97525669433068,38.73723803607518,0,2,L4/5 IT,superficial (L2/3),0.12322591506494128
0,33.87355344331656,40.04297661969237,0,1,L2/3 IT,superficial (L2/3),0.1271023455155209
0,33.588981559450076,43.98998139304712,0,1,L2/3 IT,superficial (L2/3),0.1418536429161885
0,34.0222607481529,46.204527580644616,0,1,L2/3 IT,superficial (L2/3),0.15145335644597577
0,34.14419573659662,46.9292999638727,0,1,L2/3 IT,superficial (L2/3),0.15719985764455918
0,34.12229818749046,47.95783419170274,0,1,L2/3 IT,superficial (L2/3),0.16360051439175777
0,33.59031579977905,48.9663966844797,0,1,L2/3 IT,superficial (L2/3),0.17061668491779097
0,34.000201504826606,54.75585924917102,0,1,L2/3 IT,superficial (L2/3),0.2197284018832748
0,34.06403572086835,57.83369584270486,0,1,L2/3 IT,superficial (L2/3),0.2434354397370214
0,33.96260020792451,60.888841273992846,0,1,L2/3 IT,superficial (L2/3),0.26481902701482596
0,33.5925340413636,63.120279241590275,0,1,L2/3 IT,superficial (L2/3),0.278385622692437
0,33.73939914673068,63.879289900512354,0,1,L2/3 IT,superficial (L2/3),0.2851365561389762
5,33.620480267044165,65.6539349018138,1,6,L6 CT,middle (L4/5),0.29869273923636186
3,34.1686591771253,67.30608557809802,1,4,L5 IT,middle (L4/5),0.30547506163724564
0,34.31252446857145,72.11478808759861,1,1,L2/3 IT,middle (L4/5),0.3376031293680128
0,33.88729441371158,72.67622090709747,1,1,L2/3 IT,middle (L4/5),0.3433321379095668
1,33.606053079098,74.62782225334576,1,2,L4/5 IT,middle (L4/5),0.3538090095533598
1,33.7985774572469,78.31128594479803,1,2,L4/5 IT,middle (L4/5),0.36676911781358335
1,34.15599971663057,84.88650082510229,1,2,L4/5 IT,middle (L4/5),0.3890591988355106
1,33.98028032897835,92.06580676861948,1,2,L4/5 IT,middle (L4/5),0.41700726735751087
1,34.2146107236454,94.44394935101757,1,2,L4/5 IT,middle (L4/5),0.42451951613037836
1,33.674061912343525,95.02119056458865,1,2,L4/5 IT,middle (L4/5),0.4278523142808232
4,34.11351587832039,96.014650327339,1,3,L5/6 NP,middle (L4/5),0.4308990516197133
1,33.869152466842635,96.85639592090884,1,2,L4/5 IT,middle (L4/5),0.433704393622883
1,34.03157325815252,97.86977084536147,1,2,L4/5 IT,middle (L4/5),0.4363408260974619
6,34.196503862218215,99.74329154488755,1,7,L6 IT,middle (L4/5),0.4414726583441272
1,34.04774039568152,101.10904638953487,1,2,L4/5 IT,middle (L4/5),0.44413982508197347
1,34.43052183510063,102.17068765489425,1,2,L4/5 IT,middle (L4/5),0.44695009046967543
2,34.00678230002007,104.21948005782156,1,5,L5 ET,middle (L4/5),0.4530021859796379
1,34.01034134830939,105.48377566882695,1,2,L4/5 IT,middle (L4/5),0.45616502540843146
3,33.65270788612027,109.81361519896181,1,4,L5 IT,middle (L4/5),0.4706039819559587
3,34.051274799972525,111.90056263673024,1,4,L5 IT,middle (L4/5),0.4747559091669004
1,33.67633844876499,113.22905746441302,1,2,L4/5 IT,middle (L4/5),0.47644452770291784
2,34.139149583284095,117.4399429499152,2,5,L5 ET,deep (L5),0.4817558231346773
0,34.86945769812894,21.653990415585056,0,1,L2/3 IT,superficial (L2/3),0.0050252410948239045
2,35.12513883172095,25.629479482870494,0,5,L5 ET,superficial (L2/3),0.030337651319919254
0,34.98031834108411,26.81218064829463,0,1,L2/3 IT,superficial (L2/3),0.038312266774363266
0,34.894090719881426,30.065413031599746,0,1,L2/3 IT,superficial (L2/3),0.06492746957982701
0,34.803946572865975,31.5252780475234,0,1,L2/3 IT,superficial (L2/3),0.08329197913207673
0,34.937613962384305,35.89795555665298,0,1,L2/3 IT,superficial (L2/3),0.11476089644925205
0,35.41884508432123,38.19690144564115,0,1,L2/3 IT,superficial (L2/3),0.12587443246315103
0,35.02586922977747,38.85238126926407,0,1,L2/3 IT,superficial (L2/3),0.13033262359762482
0,35.14487503022912,41.02517458307033,0,1,L2/3 IT,superficial (L2/3),0.13789159393070974
0,35.39229934949389,42.93386411117391,0,1,L2/3 IT,superficial (L2/3),0.1451326227079442
3,35.39228681466376,45.444867789422,0,4,L5 IT,superficial (L2/3),0.15370196564217875
1,35.01971881753982,50.7080083617772,0,2,L4/5 IT,superficial (L2/3),0.19362407743372473
0,34.74655394220795,51.91661952732383,0,1,L2/3 IT,superficial (L2/3),0.20189956832070075
0,34.60493653355017,58.10292977786853,0,1,L2/3 IT,superficial (L2/3),0.25113187125104525
7,35.290060810936325,58.74303748945656,0,8,L6 IT Car3,superficial (L2/3),0.2586639742613748
0,34.82872755362202,59.6491675385886,0,1,L2/3 IT,superficial (L2/3),0.2660069375858069
0,35.22022818014867,60.85184020261904,0,1,L2/3 IT,superficial (L2/3),0.2732124960035374
1,35.30585734574247,65.07365808136899,1,2,L4/5 IT,middle (L4/5),0.30164175112037833
1,35.17012487805825,66.93657326730431,1,2,L4/5 IT,middle (L4/5),0.3158540348803814
1,35.49868257078123,70.02170610330771,1,2,L4/5 IT,middle (L4/5),0.3364994677281994
6,35.27882557216882,79.19262352634807,1,7,L6 IT,middle (L4/5),0.3833885130572137
2,34.85399751987646,80.287940864183,1,5,L5 ET,middle (L4/5),0.38678597441695556
1,34.928265542016945,84.13057026051453,1,2,L4/5 IT,middle (L4/5),0.3985465024674234
1,34.896281396129595,87.02926905129341,1,2,L4/5 IT,middle (L4/5),0.4080803453593953
0,34.55933027362435,88.80702640370086,1,1,L2/3 IT,middle (L4/5),0.4155032857662451
1,35.186974478257504,90.15039224838024,1,2,L4/5 IT,middle (L4/5),0.419451728535524
1,35.01975783135611,93.69974221156859,1,2,L4/5 IT,middle (L4/5),0.43506166406099867
1,35.15735447889161,96.65454299155367,1,2,L4/5 IT,middle (L4/5),0.444985901879239
1,34.86477558866532,99.47901652937217,1,2,L4/5 IT,middle (L4/5),0.4508531613710997
1,34.87998785078197,99.88617233841791,1,2,L4/5 IT,middle (L4/5),0.4537448341019672
1,34.7800185020341,101.0190424914417,1,2,L4/5 IT,middle (L4/5),0.45668473903710727
1,35.03835455508734,105.01289085356588,1,2,L4/5 IT,middle (L4/5),0.4690571117440385
1,34.75772760418929,107.0537557813245,1,2,L4/5 IT,middle (L4/5),0.4750550466927745
3,35.10990834191216,108.872228427365,1,4,L5 IT,middle (L4/5),0.48034556522901795
3,35.3013891997586,109.69887953165721,1,4,L5 IT,middle (L4/5),0.48263765679679854
3,35.12199327730959,111.40783250734412,1,4,L5 IT,middle (L4/5),0.4846804070022009
2,34.87683712959756,115.73491214945643,2,5,L5 ET,deep (L5),0.49210305838571305
0,36.015272767356585,22.011809427522426,0,1,L2/3 IT,superficial (L2/3),0.011371205341858981
0,35.89630379754513,23.726115240268342,0,1,L2/3 IT,superficial (L2/3),0.022964204286596426
0,35.975870331106755,28.022431196481303,0,1,L2/3 IT,superficial (L2/3),0.053726936985256414
0,36.28128292063263,28.43719141262747,0,1,L2/3 IT,superficial (L2/3),0.053726936985256414
3,35.93829745700508,32.98272336374732,0,4,L5 IT,superficial (L2/3),0.09848225591585598
3,35.71831256739588,37.851895971160985,0,4,L5 IT,superficial (L2/3),0.13244995360766715
0,35.71049704934454,40.15015692650881,0,1,L2/3 IT,superficial (L2/3),0.1412111275771051
2,36.21562505416779,43.47339912553309,0,5,L5 ET,superficial (L2/3),0.15268496360987885
0,35.96507527929291,44.348671040788666,0,1,L2/3 IT,superficial (L2/3),0.15690775717274488
7,36.04550793607147,46.40101951995223,0,8,L6 IT Car3,superficial (L2/3),0.16688639144357503
0,35.75624690327263,50.82625621807897,0,1,L2/3 IT,superficial (L2/3),0.20189485617634645
0,35.86135971964105,54.24745406315277,0,1,L2/3 IT,superficial (L2/3),0.22685862709590543
2,35.66317187981241,55.809102357342525,0,5,L5 ET,superficial (L2/3),0.24337345538498537
0,36.189357206403955,60.033571768378835,0,1,L2/3 IT,superficial (L2/3),0.2744104621479367
0,35.81759137531084,61.14463873738249,0,1,L2/3 IT,superficial (L2/3),0.28184847004192504
0,36.3104368547945,61.83911062935466,0,1,L2/3 IT,superficial (L2/3),0.2892441973728541
1,35.91055622065625,73.08606932610182,1,2,L4/5 IT,middle (L4/5),0.3667661903763164
6,36.1754911723104,80.86718477595304,1,7,L6 IT,middle (L4/5),0.4026296747775272
3,35.9321069652789,81.83685754745858,1,4,L5 IT,middle (L4/5),0.4055651895567124
1,35.81055571951095,88.99717235850092,1,2,L4/5 IT,middle (L4/5),0.4264989230265775
0,36.10849028216283,89.9778393621114,1,1,L2/3 IT,middle (L4/5),0.43019681729389553
1,35.994011848411425,91.80824593199019,1,2,L4/5 IT,middle (L4/5),0.43795662704338273
3,35.839325435173194,110.56380089135212,2,4,L5 IT,deep (L5),0.4967512308945243
2,37.133101317762765,25.034489997257804,0,5,L5 ET,superficial (L2/3),0.036567889515555306
0,37.12225457925527,29.22311925752809,0,1,L2/3 IT,superficial (L2/3),0.06926425445390766
0,36.79854567871124,30.3114711486394,0,1,L2/3 IT,superficial (L2/3),0.07816572577041264
0,37.37612841418153,38.34694521002714,0,1,L2/3 IT,superficial (L2/3),0.1386064969262264
0,37.04985814649283,40.850121099118766,0,1,L2/3 IT,superficial (L2/3),0.1521358881149816
0,36.57664397497892,41.7795733984639,0,1,L2/3 IT,superficial (L2/3),0.15624452678298184
0,37.22907008062967,44.923648812260616,0,1,L2/3 IT,superficial (L2/3),0.17005002209714198
0,37.00432369074834,51.98381021576225,0,1,L2/3 IT,superficial (L2/3),0.21911879110871849
0,36.78963075156864,55.18818737323239,0,1,L2/3 IT,superficial (L2/3),0.2438466653258713
0,36.80722617123386,57.27208229100711,0,1,L2/3 IT,superficial (L2/3),0.2599452509625318
0,37.15025704767995,59.494743883035376,0,1,L2/3 IT,superficial (L2/3),0.2755462329872473
1,37.206326116882465,63.03278533728203,1,2,L4/5 IT,middle (L4/5),0.3060891856894255
3,36.70408821635796,65.80684924480141,1,4,L5 IT,middle (L4/5),0.3290630704186953
1,36.94704418017086,67.92546997440738,1,2,L4/5 IT,middle (L4/5),0.3441078090128685
1,36.75144948623447,68.83658248098679,1,2,L4/5 IT,middle (L4/5),0.3513992820927789
1,37.27519246672475,69.8144237117724,1,2,L4/5 IT,middle (L4/5),0.3584692934231603
1,36.70831094797267,78.15592834359965,1,2,L4/5 IT,middle (L4/5),0.4039195921156417
2,36.7475040596396,82.23331403369698,1,5,L5 ET,middle (L4/5),0.41787918136398905
1,37.02116335690443,85.19775380993943,1,2,L4/5 IT,middle (L4/5),0.4258233168033565
0,37.25951930941584,86.76113644599481,1,1,L2/3 IT,middle (L4/5),0.4312408847299821
1,37.031288345041254,91.25736954616572,1,2,L4/5 IT,middle (L4/5),0.4446349137272082
1,37.13901934514966,92.56362900311366,1,2,L4/5 IT,middle (L4/5),0.45248388458192923
1,36.9580144763505,100.90777783035651,1,2,L4/5 IT,middle (L4/5),0.48279011862549576
1,36.92367306874587,103.86294377260872,1,2,L4/5 IT,middle (L4/5),0.4926566062757396
1,37.09866018070823,108.29734261398242,2,2,L4/5 IT,deep (L5),0.5033255463557581
1,36.95208335860839,108.84155235078127,2,2,L4/5 IT,deep (L5),0.5054381193050616
1,37.05869697880029,110.06921994178374,2,2,L4/5 IT,deep (L5),0.5073413498935685
1,36.771961321236724,111.3452727356449,2,2,L4/5 IT,deep (L5),0.5090597625368539
2,37.06930549770275,111.97743803067067,2,5,L5 ET,deep (L5),0.510622780692751
4,37.0836282146973,113.09681811106036,2,3,L5/6 NP,deep (L5),0.5120645649267118
2,37.09267987513502,115.56258350178526,2,5,L5 ET,deep (L5),0.5160337180808195
0,36.9953170062551,117.10359139144434,2,1,L2/3 IT,deep (L5),0.5173432256805817
0,37.66141451309302,21.188917882605914,0,1,L2/3 IT,superficial (L2/3),0.019420166143429583
0,37.956800026884345,29.762045662676105,0,1,L2/3 IT,superficial (L2/3),0.08441734353621258
2,37.83708155862143,33.36321080807961,0,5,L5 ET,superficial (L2/3),0.10991124717662283
0,37.9848943872,33.849541877509225,0,1,L2/3 IT,superficial (L2/3),0.1178628579890925
0,38.02406426410065,40.800047672095786,0,1,L2/3 IT,superficial (L2/3),0.1591765019257586
6,37.94547800552038,42.93275712776174,0,7,L6 IT,superficial (L2/3),0.16849013212609193
0,38.244598692121244,49.9139847077125,0,1,L2/3 IT,superficial (L2/3),0.21296091746197332
0,38.25458512979106,51.12322082181386,0,1,L2/3 IT,superficial (L2/3),0.22082545203553414
