"gene","cell_type","Z_score","p_val"
"TUBB2B","Prolif_Invasive_Tumor",0.100870944666159,0.919652908235212
"USP53","Prolif_Invasive_Tumor",2.43660581291495,0.0148258311406438
"ZNF562","Prolif_Invasive_Tumor",0.303798166711325,0.761281663523802
"ACTA2","Stromal",0.0125019674510753,0.990025133035742
"ACTG2","Stromal",0.00229142135190063,0.998171711880963
"ADAM9","Stromal",1.33234403357438,0.182747163772849
"AKR1C1","Stromal",0.810817391081208,0.417470545733733
"ANKRD28","Stromal",0.752345738420377,0.451843168784345
"BACE2","Stromal",0.609805270749781,0.541990809599458
"BASP1","Stromal",0.405446077084868,0.685149647381471
"CCDC6","Stromal",1.22300810615427,0.221326634618651
"CCDC80","Stromal",0.0195611107092403,0.984393487050973
"CCND1","Stromal",0.165125257366644,0.868845393384306
"CRISPLD2","Stromal",0.105267593323175,0.916163476852973
"CTTN","Stromal",1.99742839207381,0.0457786661123947
"CXCL12","Stromal",0.36313745116703,0.716502209406398
"DAPK3","Stromal",0.992700255273934,0.32085605050668
"DNTTIP1","Stromal",0.0687958576204964,0.945152115417436
"DPT","Stromal",0.506138601606643,0.612759353531746
"DST","Stromal",0.705792262151852,0.480317334779806
"EGFR","Stromal",1.29336739892398,0.195884020007268
"EIF4EBP1","Stromal",0.939192354070493,0.347631993922456
"ENAH","Stromal",0.802871911725539,0.422048772325026
"ERBB2","Stromal",0.785584144361694,0.43211115649956
"FBLIM1","Stromal",0.926784459370685,0.354038455305886
"FBLN1","Stromal",0.504921334505297,0.613614088866672
"FSTL3","Stromal",0.713125424648597,0.475768148043183
"GJB2","Stromal",0.163755533702812,0.869923597998669
"HDC","Stromal",0.265414230661325,0.790690374683283
"IGF1","Stromal",0.623093293497402,0.533223216589355
"KARS","Stromal",0.474218055755625,0.635344419039772
"KRT15","Stromal",0.0545356501438566,0.95650840613207
"LGALSL","Stromal",0.0684031511509093,0.945464713452142
"LPL","Stromal",0.138750632332331,0.889647206210652
"LRRC15","Stromal",1.20566449151764,0.227946881605922
"LUM","Stromal",0.55048667294051,0.581985615271719
"MDM2","Stromal",0.980953284653917,0.326615779061332
"MEDAG","Stromal",0.281656245380359,0.778207107766055
"MMP1","Stromal",0.968913291714124,0.332588453122729
"MMP2","Stromal",1.85376709636657,0.0637724877751101
"NARS","Stromal",0.367621626056435,0.713155387117431
"PCOLCE","Stromal",0.0556431987265191,0.955626050185639
"PDE4A","Stromal",1.33775373666711,0.180976727410397
"PDGFRA","Stromal",1.54908688041347,0.121360836281103
"PDGFRB","Stromal",0.281961883268378,0.777972737664112
"PELI1","Stromal",0.46181589111593,0.64421335405909
"PIM1","Stromal",0.0883732353133835,0.929580033175064
"POLR2J3","Stromal",2.85239459758906,0.00433911998093655
"POSTN","Stromal",0.0360271670830262,0.971260696811614
"PTGDS","Stromal",1.38003093317712,0.167577120814067
"PTN","Stromal",1.19212498652756,0.233212240967029
"PTRHD1","Stromal",0.640542291011162,0.521820103888423
"QARS","Stromal",0.14115847171556,0.887744752278462
"RUNX1","Stromal",0.651474878925155,0.514739988216019
"SDC4","Stromal",0.429981809660164,0.667208873390652
"SERPINA3","Stromal",0.355745348804996,0.722031280284593
"SFRP4","Stromal",1.82512949245338,0.0679814905717442
"SMS","Stromal",0.985240596406375,0.324505904006873
"SQLE","Stromal",1.33689844921112,0.18125578711397
"SVIL","Stromal",1.00876688378372,0.313086446630011
"TMEM147","Stromal",1.21387986947074,0.224793601089538
"TOMM7","Stromal",1.01505785675027,0.310078248992943
"TRAPPC3","Stromal",1.78785146747717,0.0737999747197382
"TUBB2B","Stromal",0.674845246987032,0.499774089986416
"ZEB1","Stromal",0.78705407339133,0.431250212774816
"ZEB2","Stromal",0.389640141181308,0.69680266513131
"ACTG2","T_Cell_&_Tumor_Hybrid",0.0796678566536177,0.936501424841743
"ADAM9","T_Cell_&_Tumor_Hybrid",0.226747068187586,0.820620425067253
"ANKRD28","T_Cell_&_Tumor_Hybrid",0.0722010310027988,0.942441924695494
"AR","T_Cell_&_Tumor_Hybrid",0.226968540508167,0.820448204842917
"BACE2","T_Cell_&_Tumor_Hybrid",0.0745067323497184,0.940607184418241
"C2orf42","T_Cell_&_Tumor_Hybrid",1.04779248004017,0.294734227924619
"CCDC6","T_Cell_&_Tumor_Hybrid",0.0778833191633384,0.937920868480908
"CCND1","T_Cell_&_Tumor_Hybrid",2.36379255114184,0.0180889384266994
"CCPG1","T_Cell_&_Tumor_Hybrid",0.293159478685616,0.76940025534625
"CD247","T_Cell_&_Tumor_Hybrid",0.0616656884427969,0.950829064601329
"CD3E","T_Cell_&_Tumor_Hybrid",0.0277053682288395,0.977897142120992
"CD3G","T_Cell_&_Tumor_Hybrid",0.627655787036895,0.53022945466779
"CD8A","T_Cell_&_Tumor_Hybrid",0.991616625262868,0.321384576119212
"CD8B","T_Cell_&_Tumor_Hybrid",0.0619837714658999,0.950575755643171
"CEACAM6","T_Cell_&_Tumor_Hybrid",0.00479559215125935,0.996173685728682
"CYTIP","T_Cell_&_Tumor_Hybrid",0.993196698431431,0.320614106989487
"DAPK3","T_Cell_&_Tumor_Hybrid",0.00517074765086151,0.99587435866587
"DSP","T_Cell_&_Tumor_Hybrid",0.721102624726486,0.470846376282395
"ENAH","T_Cell_&_Tumor_Hybrid",0.647104824970345,0.517564102780139
"ERBB2","T_Cell_&_Tumor_Hybrid",0.426405284989654,0.66981255102826
"FAM107B","T_Cell_&_Tumor_Hybrid",0.293692824955737,0.768992637510249
"FASN","T_Cell_&_Tumor_Hybrid",0.0754111335528868,0.939887601140595
"GATA3","T_Cell_&_Tumor_Hybrid",0.377689350855791,0.705661379650698
"GZMA","T_Cell_&_Tumor_Hybrid",1.78498193505629,0.0742642471247887
"HMGA1","T_Cell_&_Tumor_Hybrid",0.0846822989253705,0.932513968823077
"HOOK2","T_Cell_&_Tumor_Hybrid",0.00579625927328493,0.995375280111277
"IL2RG","T_Cell_&_Tumor_Hybrid",0.268109706897265,0.788614874261262
"KARS","T_Cell_&_Tumor_Hybrid",0.0511874061503753,0.95917618712566
"KLF5","T_Cell_&_Tumor_Hybrid",0.0825883483389226,0.93417886630105
"KRT15","T_Cell_&_Tumor_Hybrid",0.0704274027666532,0.94385348114097
"KRT7","T_Cell_&_Tumor_Hybrid",1.88505486151425,0.0594224313274751
"KRT8","T_Cell_&_Tumor_Hybrid",0.525976622682791,0.598904449664496
"LARS","T_Cell_&_Tumor_Hybrid",0.0874008403214088,0.93035290145644
"MDM2","T_Cell_&_Tumor_Hybrid",0.858446901276955,0.39064573885699
"MYO5B","T_Cell_&_Tumor_Hybrid",0.0797450282669992,0.936440046086116
"NARS","T_Cell_&_Tumor_Hybrid",1.94050416171487,0.0523184488939134
"OCIAD2","T_Cell_&_Tumor_Hybrid",0.601378407528419,0.547587976961115
"PCLAF","T_Cell_&_Tumor_Hybrid",0.0667319364214808,0.946795109382501
"PELI1","T_Cell_&_Tumor_Hybrid",0.312778507238867,0.754448945423281
"POLR2J3","T_Cell_&_Tumor_Hybrid",0.81822845834079,0.413226748093297
"PTRHD1","T_Cell_&_Tumor_Hybrid",0.743131450466803,0.457402100223662
"QARS","T_Cell_&_Tumor_Hybrid",0.463898137877917,0.642720727018113
"RORC","T_Cell_&_Tumor_Hybrid",0.00537714967871754,0.99570967596512
"S100A14","T_Cell_&_Tumor_Hybrid",0.483352916365745,0.62884517331721
"S100A4","T_Cell_&_Tumor_Hybrid",0.5887708309771,0.556015015544141
"SERHL2","T_Cell_&_Tumor_Hybrid",0.086074159403564,0.931407465181122
"SERPINA3","T_Cell_&_Tumor_Hybrid",0.0557980365789159,0.955502699092067
"SERPINB9","T_Cell_&_Tumor_Hybrid",0.577624793120677,0.563517464338039
"SLAMF1","T_Cell_&_Tumor_Hybrid",1.12741878998357,0.259565458332933
"SLC5A6","T_Cell_&_Tumor_Hybrid",0.0797879455276668,0.936405911832239
"SMS","T_Cell_&_Tumor_Hybrid",1.4433032016819,0.148935078277247
"SQLE","T_Cell_&_Tumor_Hybrid",0.0838691037991855,0.933160504584065
"TFAP2A","T_Cell_&_Tumor_Hybrid",1.34744768294389,0.177836092273523
"THAP2","T_Cell_&_Tumor_Hybrid",0.0622580710713491,0.950357318106708
"TMEM147","T_Cell_&_Tumor_Hybrid",0.0315147769529695,0.974859007694292
"TOMM7","T_Cell_&_Tumor_Hybrid",3.71189271314013,0.000205715186707945
"TRAC","T_Cell_&_Tumor_Hybrid",2.54739566860804,0.0108530300525629
"TRAF4","T_Cell_&_Tumor_Hybrid",0.11949248215247,0.904885195737312
"TUBA4A","T_Cell_&_Tumor_Hybrid",0.985009712029225,0.324619300437625
"TUBB2B","T_Cell_&_Tumor_Hybrid",0.0575058326324463,0.954142260030529
"USP53","T_Cell_&_Tumor_Hybrid",0.0595316806870408,0.952528632676353
"WARS","T_Cell_&_Tumor_Hybrid",0.954324627134548,0.339919345829633
"ZNF562","T_Cell_&_Tumor_Hybrid",0.678212535180925,0.497636945787988
